round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
9,0,0.6948228882833788,0.1687431719214021,0.15345307057878643,0.11132608051331072,367
9,1,0.5299539170506913,0.22717666257310695,0.2680405405405405,0.22451297194257305,434
9,2,0.5358361774744027,0.429720019679859,0.4228160554345195,0.3690522749547929,293
9,3,0.6732495511669659,0.2268241511489434,0.24355081855785704,0.20213092577035618,557
9,4,0.784,0.201848177542622,0.1621706828960715,0.17893728738799164,250
9,5,0.6963562753036437,0.3160875489695112,0.2916897859622318,0.29999601991749547,247
9,6,0.7787234042553192,0.4614979242521586,0.4790167986752598,0.4444617955695903,470
9,7,0.739413680781759,0.37270085097829,0.49551336252299916,0.3865018424511294,614
9,8,0.7867298578199052,0.34491020343293066,0.32219285371281353,0.3245760370607059,422
9,9,0.7068965517241379,0.31356209150326797,0.35221740062145074,0.31988042105641934,116
