round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
3,0,0.6948228882833788,0.126136488114799,0.16107733521551518,0.1255659104576202,367
3,1,0.3271889400921659,0.21793468609212263,0.21061818397344712,0.1582488309675215,434
3,2,0.5665529010238908,0.38985459352280244,0.41690215301807004,0.35643650712293207,293
3,3,0.5763016157989228,0.1993525104398392,0.19952923619495494,0.15449711429023702,557
3,4,0.724,0.15138038624197794,0.12305336642428992,0.13381136201505422,250
3,5,0.708502024291498,0.3180266203703704,0.32620002546473137,0.3061577202202202,247
3,6,0.7319148936170212,0.42792286458953127,0.3979812037170306,0.39556346760739836,470
3,7,0.6514657980456026,0.33418591337953457,0.3090027380530581,0.2895232057450836,614
3,8,0.6492890995260664,0.334207110221309,0.27568710102406846,0.2531435425966561,422
3,9,0.6637931034482759,0.3016495362986591,0.32285013155231734,0.2973063973063973,116
