,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,2,0,1,3,0,0,3,0,0,9,0,14,1,7,15,21,9,72
true_1,0,107,19,4,8,44,0,0,2,0,0,3,1,2,2,1,0,0,2,0
true_2,0,5,127,3,18,28,0,1,1,0,0,7,2,1,2,0,0,0,2,0
true_3,0,5,57,28,90,9,0,0,3,0,0,2,1,1,0,0,0,0,0,0
true_4,0,7,15,7,141,7,0,0,1,1,0,11,3,0,0,0,0,0,0,0
true_5,0,2,10,0,2,179,0,0,1,0,0,1,1,0,1,0,1,0,0,0
true_6,0,19,10,6,68,4,24,24,15,0,0,4,11,2,5,0,2,0,0,1
true_7,0,1,2,0,2,1,0,141,27,0,0,12,3,0,0,0,6,1,1,1
true_8,0,2,2,0,1,1,0,23,148,0,0,9,0,7,1,0,4,0,1,0
true_9,0,1,0,0,0,1,0,0,3,172,6,11,0,0,0,0,0,1,2,2
true_10,0,1,0,0,0,1,0,0,3,10,170,8,0,1,0,0,3,0,3,0
true_11,0,0,3,0,5,6,0,0,2,0,0,152,1,5,4,0,12,3,3,2
true_12,0,11,13,2,36,2,2,8,8,0,0,24,70,15,4,0,0,0,2,0
true_13,0,1,0,0,0,1,0,1,3,0,0,4,1,182,3,0,0,0,1,1
true_14,0,1,0,0,2,3,0,0,4,0,0,8,3,8,158,0,4,2,4,0
true_15,0,1,0,0,0,1,0,1,3,0,0,7,0,7,2,104,3,2,4,64
true_16,0,0,3,0,0,1,0,1,1,0,1,15,0,2,1,0,142,3,8,4
true_17,0,0,1,0,0,3,0,0,4,0,0,6,0,0,1,0,7,156,7,3
true_18,0,0,1,0,0,1,1,2,4,1,0,12,0,15,6,0,30,8,73,1
true_19,0,0,0,0,0,0,0,0,4,0,0,7,0,8,2,18,14,6,6,61
