round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
21,0,0.7193460490463215,0.16476376125498932,0.1505548833782152,0.12192747986874167,367
21,1,0.5852534562211982,0.3087526917555373,0.2801747661122661,0.25926214325368685,434
21,2,0.5972696245733788,0.38453206660061,0.40773993808049536,0.3532009980425976,293
21,3,0.6894075403949731,0.22277256810847246,0.24537986885972107,0.2022323331058533,557
21,4,0.752,0.18537037037037035,0.1602722263344025,0.1694653715549238,250
21,5,0.6882591093117408,0.2682737839001291,0.2619646040234275,0.25643142622756354,247
21,6,0.7808510638297872,0.42450062641227876,0.43396983167443526,0.4125698396650164,470
21,7,0.7654723127035831,0.32996064680455894,0.4429713902447273,0.3425175311837306,614
21,8,0.7867298578199052,0.3684170191405249,0.3385183585491105,0.34345728947042886,422
21,9,0.7155172413793104,0.32528011204481794,0.34622147219543553,0.323945892676975,116
