,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,0,1,0,0,16,0,0,0,0,0,57,0,23,6,3,11,16,0,27
true_1,0,8,4,0,11,165,0,1,0,0,0,4,0,2,0,0,0,0,0,0
true_2,0,2,30,0,23,131,0,0,0,0,0,8,0,1,2,0,0,0,0,0
true_3,0,1,33,2,91,57,0,1,0,0,0,11,0,0,0,0,0,0,0,0
true_4,0,1,9,0,114,53,0,0,0,0,0,15,0,1,0,0,0,0,0,0
true_5,0,1,3,0,1,189,0,0,0,0,0,3,0,1,0,0,0,0,0,0
true_6,0,15,13,2,72,43,0,26,2,0,0,19,0,3,0,0,0,0,0,0
true_7,0,1,3,0,1,9,0,128,21,0,0,30,1,0,0,0,2,1,0,1
true_8,0,2,3,0,2,17,0,64,65,0,0,25,0,19,1,0,1,0,0,0
true_9,0,2,0,0,0,8,0,0,1,143,12,28,0,3,2,0,0,0,0,0
true_10,0,4,3,0,0,17,0,0,0,29,112,30,0,4,1,0,0,0,0,0
true_11,0,2,2,0,2,26,0,0,0,0,0,154,0,6,4,0,1,1,0,0
true_12,0,2,10,2,40,61,0,5,0,0,0,47,12,17,1,0,0,0,0,0
true_13,0,1,0,0,0,5,0,0,0,0,0,11,0,177,3,0,0,0,1,0
true_14,0,6,1,0,1,19,0,1,1,1,0,39,0,21,106,0,0,0,1,0
true_15,0,1,1,0,0,12,0,1,0,0,0,38,0,19,5,33,3,3,1,82
true_16,0,3,1,0,0,7,0,2,1,0,1,102,1,16,2,0,36,6,2,2
true_17,0,0,3,0,0,14,0,0,2,0,0,51,0,6,12,0,23,75,1,1
true_18,0,0,1,0,0,19,0,0,1,1,0,75,0,30,5,1,14,1,7,0
true_19,0,5,1,0,0,12,0,0,0,0,0,36,0,17,2,5,4,7,0,37
