,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,10,2,1,0,0,1,0,0,2,6,2,8,0,8,2,14,5,15,11,73
true_1,0,139,9,7,4,23,0,0,2,1,0,3,4,0,1,1,0,0,1,0
true_2,0,10,137,12,11,15,0,0,1,0,1,5,3,0,2,0,0,0,0,0
true_3,0,4,34,114,31,3,2,0,3,2,0,2,0,1,0,0,0,0,0,0
true_4,0,5,9,16,141,2,2,0,1,1,0,13,3,0,0,0,0,0,0,0
true_5,0,5,7,0,2,180,0,0,0,1,0,1,0,0,1,0,0,0,0,1
true_6,0,3,3,6,12,1,148,6,7,2,0,3,1,2,0,0,1,0,0,0
true_7,0,0,3,2,4,1,4,138,23,0,0,9,6,1,0,0,3,0,2,2
true_8,0,2,2,0,1,0,4,11,162,1,1,8,0,1,1,0,4,0,1,0
true_9,0,0,0,0,0,1,0,0,3,177,2,13,0,1,0,0,1,1,0,0
true_10,0,0,0,0,0,1,0,0,1,12,173,8,0,0,0,1,1,0,2,1
true_11,0,1,1,3,3,5,0,0,2,0,0,161,1,4,1,0,9,1,3,3
true_12,0,10,6,15,15,2,4,10,3,0,0,16,106,7,0,0,2,0,1,0
true_13,0,1,1,0,1,1,2,1,1,0,0,3,1,182,1,0,0,1,1,1
true_14,0,3,0,0,2,3,0,1,2,3,0,10,6,7,154,0,2,1,3,0
true_15,0,0,2,0,0,0,0,1,3,0,0,7,0,3,2,131,2,2,6,40
true_16,0,0,1,0,0,1,0,1,2,1,0,17,0,2,0,0,136,2,10,9
true_17,0,0,0,0,0,2,0,0,2,1,0,10,0,1,0,0,4,156,5,7
true_18,0,0,2,0,0,1,1,0,3,1,0,15,0,3,5,0,23,5,91,5
true_19,1,0,0,0,0,0,0,0,4,2,2,7,0,2,1,24,12,3,3,65
