round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
6,0,0.6975476839237057,0.12320261437908497,0.1610677104220472,0.12063504507321378,367
6,1,0.46543778801843316,0.2248642439431913,0.2851351351351351,0.21666811203103384,434
6,2,0.5324232081911263,0.3617697952224086,0.4128623517308158,0.35153142338841015,293
6,3,0.6624775583482945,0.2120276484208373,0.22423587200087444,0.18483410429199224,557
6,4,0.812,0.25053391053391055,0.22262521588946457,0.23542677062230136,250
6,5,0.7004048582995951,0.3750198549266691,0.3694385775700655,0.36376062174867996,247
6,6,0.7659574468085106,0.43535761723475597,0.45537193051410974,0.420572082291643,470
6,7,0.7052117263843648,0.3354807012232128,0.3995460930893834,0.339190858141058,614
6,8,0.7796208530805687,0.34610158789725354,0.31140060233941985,0.31175489946274704,422
6,9,0.6982758620689655,0.3830065359477124,0.35731543983713704,0.34014662098653736,116
