,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,1,2,3,0,0,2,0,0,1,0,0,13,0,11,1,24,8,19,14,61
true_1,1,123,14,6,6,30,0,0,2,1,0,3,6,0,1,1,0,0,1,0
true_2,0,4,129,6,19,23,0,0,1,1,1,8,3,1,1,0,0,0,0,0
true_3,0,4,31,64,78,9,2,0,1,0,0,5,1,1,0,0,0,0,0,0
true_4,0,6,8,11,144,6,1,0,0,1,0,13,3,0,0,0,0,0,0,0
true_5,0,5,5,0,2,182,0,0,1,0,0,1,0,0,1,0,1,0,0,0
true_6,0,4,5,3,21,3,123,14,6,1,0,8,3,2,1,0,1,0,0,0
true_7,0,0,1,0,1,2,2,146,17,0,1,13,6,1,0,0,4,1,2,1
true_8,0,2,2,0,1,1,3,20,147,0,1,9,2,4,1,0,2,0,3,1
true_9,0,0,0,0,0,1,0,0,3,175,3,13,0,0,0,0,0,1,1,2
true_10,0,1,0,0,0,1,0,0,1,16,166,9,0,0,0,0,2,0,3,1
true_11,0,0,1,1,5,6,0,0,2,0,0,163,0,5,1,0,5,1,5,3
true_12,0,8,10,6,25,2,3,8,2,0,0,19,97,13,2,0,1,0,1,0
true_13,0,1,0,0,0,1,0,1,1,0,0,6,1,184,1,0,0,0,1,1
true_14,0,2,0,0,2,3,0,0,2,2,0,11,4,7,156,0,3,1,4,0
true_15,0,0,2,0,0,0,0,1,1,0,0,9,0,4,2,142,2,2,7,27
true_16,0,0,2,0,0,1,0,0,0,0,1,13,0,3,1,0,133,1,20,7
true_17,0,0,0,0,0,3,0,0,3,1,0,9,0,1,0,0,4,153,10,4
true_18,0,0,2,0,0,1,1,3,2,1,0,16,0,5,5,0,23,6,89,1
true_19,0,0,1,0,0,0,0,0,0,1,0,7,0,4,2,43,12,4,7,45
