,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,3,3,1,0,0,2,0,0,1,1,2,7,0,17,0,14,9,15,9,76
true_1,0,130,11,8,6,23,0,1,1,1,0,2,8,1,1,1,0,0,1,0
true_2,0,8,135,16,11,13,0,0,1,0,1,6,3,1,2,0,0,0,0,0
true_3,0,2,28,132,22,2,2,2,1,1,0,2,1,1,0,0,0,0,0,0
true_4,0,6,7,28,132,3,1,1,0,0,1,10,4,0,0,0,0,0,0,0
true_5,0,7,6,1,2,177,0,0,0,1,0,1,1,0,1,0,1,0,0,0
true_6,0,3,4,10,12,2,134,14,5,0,0,4,3,3,0,0,1,0,0,0
true_7,0,0,2,0,3,1,2,157,10,0,0,9,5,2,0,0,4,0,1,2
true_8,0,1,2,0,1,0,4,27,142,1,1,9,0,5,1,0,2,0,2,1
true_9,0,0,0,0,0,1,0,0,3,175,3,13,0,2,0,0,0,1,1,0
true_10,0,1,1,0,0,0,0,1,1,14,170,7,0,0,0,0,2,0,2,1
true_11,0,0,2,3,2,4,0,0,2,0,0,163,2,5,0,0,7,1,4,3
true_12,0,6,5,20,12,3,3,9,0,1,0,15,109,12,1,0,1,0,0,0
true_13,0,1,0,0,1,1,0,3,0,0,0,3,1,184,1,0,0,0,1,2
true_14,0,3,0,0,1,3,0,2,1,2,0,11,7,10,153,0,1,0,3,0
true_15,0,0,1,0,0,1,0,3,1,0,0,7,0,5,3,132,2,2,6,36
true_16,0,0,3,0,0,1,0,1,0,0,1,16,0,4,0,0,132,1,16,7
true_17,0,0,0,0,0,3,0,0,3,1,1,10,0,1,0,0,2,152,6,9
true_18,0,0,2,0,0,1,1,4,1,1,0,13,0,9,5,0,20,5,88,5
true_19,0,0,0,0,0,0,0,1,1,2,1,5,0,8,2,29,11,4,5,57
