,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,2,4,0,0,0,2,0,0,3,3,3,6,0,16,1,15,9,21,10,65
true_1,0,135,13,8,6,22,0,0,1,1,0,2,4,0,1,1,0,0,1,0
true_2,0,8,141,8,15,14,0,0,1,0,1,5,2,0,2,0,0,0,0,0
true_3,0,3,37,96,47,3,2,0,1,2,0,3,1,1,0,0,0,0,0,0
true_4,0,6,8,16,141,3,2,0,0,0,1,12,4,0,0,0,0,0,0,0
true_5,0,10,7,0,2,175,0,0,0,1,0,1,0,0,1,0,1,0,0,0
true_6,0,5,6,5,15,3,131,9,6,1,0,8,2,3,0,0,1,0,0,0
true_7,0,0,2,0,3,1,3,152,12,0,0,12,5,1,0,0,4,0,1,2
true_8,0,1,2,0,2,0,4,21,151,0,1,9,0,3,1,0,2,0,2,0
true_9,0,0,0,0,0,1,0,0,3,171,8,13,0,2,0,0,0,1,0,0
true_10,0,1,0,0,0,1,0,0,2,9,175,8,0,0,0,0,1,0,2,1
true_11,0,0,4,2,4,3,0,0,2,0,0,160,1,5,1,0,6,2,6,2
true_12,0,7,11,18,20,2,4,10,0,1,0,14,96,12,1,0,1,0,0,0
true_13,0,1,0,0,0,1,0,1,0,1,1,5,2,183,1,0,0,0,1,1
true_14,0,5,0,0,3,3,0,0,2,2,0,10,5,11,149,0,2,1,4,0
true_15,0,0,1,0,0,1,0,1,1,0,0,8,0,6,2,135,2,3,5,34
true_16,0,0,3,0,0,1,0,1,0,0,1,13,0,4,1,0,135,1,15,7
true_17,0,0,0,0,0,2,0,0,1,3,1,8,0,2,0,0,5,155,8,3
true_18,0,0,2,0,0,1,1,3,2,1,0,16,0,8,5,0,22,5,88,1
true_19,0,0,0,0,0,0,0,0,1,2,1,7,0,9,1,34,15,4,4,48
