,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,14,2,2,0,0,1,0,0,3,2,3,6,0,11,0,12,3,13,10,78
true_1,0,138,9,6,4,24,0,1,2,1,0,3,4,0,1,1,0,0,1,0
true_2,0,10,141,14,8,13,0,0,1,0,1,5,2,0,2,0,0,0,0,0
true_3,0,2,40,119,24,3,2,0,1,2,0,2,0,1,0,0,0,0,0,0
true_4,0,7,9,23,133,2,2,0,0,0,1,13,3,0,0,0,0,0,0,0
true_5,0,6,7,0,1,180,0,1,0,0,0,1,0,0,1,0,0,0,0,1
true_6,0,4,6,10,10,2,138,10,5,0,0,3,2,3,0,0,2,0,0,0
true_7,0,0,5,2,2,1,2,153,12,0,0,9,4,1,0,0,3,0,3,1
true_8,0,1,2,0,1,0,3,18,156,1,1,8,0,1,1,0,4,0,2,0
true_9,0,0,0,0,0,1,0,0,3,179,2,11,0,2,0,0,0,1,0,0
true_10,0,0,1,0,0,2,0,0,3,11,171,8,0,0,0,1,0,0,1,2
true_11,0,1,2,3,1,4,0,0,1,0,0,164,1,5,0,0,7,2,3,4
true_12,0,7,5,25,12,2,4,10,1,0,0,19,99,9,1,0,2,0,1,0
true_13,0,1,3,0,0,1,2,1,0,0,0,3,1,182,1,0,0,1,1,1
true_14,0,5,1,0,3,2,0,2,2,1,1,8,4,8,155,0,1,1,2,1
true_15,1,1,3,0,0,0,0,1,1,0,0,6,0,5,2,131,0,2,5,41
true_16,0,0,2,0,0,1,0,1,3,0,1,16,0,2,0,0,133,0,13,10
true_17,2,0,1,0,0,0,0,0,2,1,0,7,0,2,0,1,3,154,7,8
true_18,0,0,3,0,0,1,1,3,1,1,0,14,0,8,7,0,20,5,85,6
true_19,1,0,1,0,0,0,0,0,2,1,2,5,0,7,0,26,12,3,2,64
