,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,7,0,0,5,0,0,0,0,1,4,0,13,1,7,7,19,17,76
true_1,0,98,20,7,8,52,0,0,2,0,0,0,1,2,2,1,0,0,2,0
true_2,0,5,129,9,18,30,0,0,0,0,1,0,1,2,1,0,0,0,1,0
true_3,0,0,43,77,63,8,0,0,1,0,0,1,1,1,0,0,0,0,1,0
true_4,0,3,22,13,139,11,0,0,0,0,0,1,3,0,0,0,0,0,1,0
true_5,0,2,7,1,2,183,0,0,1,0,0,0,0,0,1,0,1,0,0,0
true_6,0,4,15,10,57,7,61,20,8,0,0,2,3,3,2,0,2,0,1,0
true_7,0,0,14,1,3,2,1,139,21,0,0,0,8,1,0,0,4,1,1,2
true_8,0,2,9,1,1,1,1,15,151,0,1,2,1,8,1,0,2,0,2,1
true_9,0,0,10,0,0,1,0,0,4,172,5,1,0,0,0,0,0,1,3,2
true_10,0,1,8,0,0,1,0,0,2,13,169,1,0,0,0,0,0,0,3,2
true_11,0,0,4,1,4,9,0,0,1,0,0,153,1,5,2,0,5,2,7,4
true_12,0,6,12,13,31,5,2,7,2,0,0,12,82,19,4,0,0,0,2,0
true_13,0,1,5,0,0,1,0,1,2,0,0,0,1,183,2,0,0,0,1,1
true_14,0,0,8,0,2,3,0,0,4,1,0,3,3,12,153,0,0,1,7,0
true_15,0,0,8,0,0,2,0,1,1,0,0,1,0,6,2,122,3,2,7,44
true_16,0,0,5,0,0,1,0,1,2,0,1,9,0,2,0,0,133,1,20,7
true_17,0,0,5,0,0,3,0,0,3,0,0,1,0,2,1,0,2,155,12,4
true_18,0,0,6,0,0,1,1,2,2,1,0,7,0,16,6,0,22,6,83,2
true_19,0,0,4,0,0,0,0,0,1,0,0,3,0,11,1,28,11,5,10,52
