round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
2,0,0.7057220708446866,0.13046555520603964,0.16166765588155088,0.13223414212686296,367
2,1,0.24423963133640553,0.2160573578735689,0.17900663821716453,0.11566461604485373,434
2,2,0.5597269624573379,0.28820167774528826,0.33085271690375495,0.28123782819915705,293
2,3,0.473967684021544,0.2181739945177795,0.1853694754911844,0.12725557353959563,557
2,4,0.692,0.17093650793650791,0.1304877045809688,0.14430407083468308,250
2,5,0.6923076923076923,0.2963585614323935,0.2832052139037433,0.26694533995854464,247
2,6,0.6808510638297872,0.4273418674807564,0.3712772656639877,0.368034195312511,470
2,7,0.5618892508143323,0.2998905588793229,0.2706571731538853,0.23437642485757054,614
2,8,0.6090047393364929,0.223051855840335,0.24455131495577767,0.20960769647454514,422
2,9,0.646551724137931,0.3630196523053666,0.3628846387370978,0.3327237880798252,116
