class,precision,recall,f1,support,roc_auc,pr_auc
0,1.0,0.04375,0.08383233532934131,160,0.948450484764543,0.5217730329399721
1,0.7764705882352941,0.676923076923077,0.7232876712328767,195,0.9557009144701452,0.7544811633339619
2,0.5643153526970954,0.6903553299492385,0.6210045662100456,197,0.9613002766092564,0.7155573870707251
3,0.6402116402116402,0.6173469387755102,0.6285714285714286,196,0.9593721092242157,0.6485108429584727
4,0.6171171171171171,0.7098445595854922,0.6602409638554216,193,0.9697824761248101,0.7604874325248734
5,0.7531380753138075,0.9090909090909091,0.8237986270022883,198,0.9901704616150306,0.914443301509016
6,0.884393063583815,0.7846153846153846,0.8315217391304348,195,0.9840803299264839,0.8832054171203546
7,0.8277777777777777,0.7525252525252525,0.7883597883597884,198,0.9789503376429468,0.8376085440169548
8,0.8105263157894737,0.7738693467336684,0.7917737789203085,199,0.9849485455842639,0.8757071757795027
9,0.8706467661691543,0.8793969849246231,0.875,199,0.9928035585375772,0.9356392243774151
10,0.9259259259259259,0.875,0.8997429305912596,200,0.9919901960784314,0.9418808328364593
11,0.5,0.8282828282828283,0.623574144486692,198,0.9748634157928671,0.8431821868307312
12,0.7936507936507936,0.5076142131979695,0.6191950464396285,197,0.9490908264323089,0.6925130366548566
13,0.7634854771784232,0.9292929292929293,0.8382687927107062,198,0.9893977569649461,0.939210057823772
14,0.9101796407185628,0.7715736040609137,0.8351648351648352,197,0.9817227627965524,0.8923227902428548
15,0.7627118644067796,0.678391959798995,0.7180851063829787,199,0.972009304433115,0.7738353460934491
16,0.7102272727272727,0.6868131868131868,0.6983240223463687,182,0.9775227559508497,0.7721547336069325
17,0.8167539267015707,0.8297872340425532,0.8232189973614775,188,0.9901413093837984,0.9080822686377628
18,0.5705521472392638,0.6,0.5849056603773585,155,0.9617721857850355,0.6544300420273225
19,0.31,0.49206349206349204,0.3803680981595092,126,0.935939487393933,0.29961900911000133
