round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
12,0,0.7166212534059946,0.1622658340767172,0.14948282524244516,0.11457337955441256,367
12,1,0.5506912442396313,0.27619565382441713,0.27173531704781706,0.22849662446875918,434
12,2,0.5836177474402731,0.4021600541189542,0.41056644880174287,0.3609914293857655,293
12,3,0.7055655296229802,0.23076149988216024,0.2512891032676416,0.2089574962751823,557
12,4,0.784,0.19219924812030076,0.1709065409638085,0.18028323291481188,250
12,5,0.6882591093117408,0.3036085177561068,0.2626566788331494,0.2701417646116349,247
12,6,0.7914893617021277,0.47379385710299193,0.48816840178466353,0.46266895977545264,470
12,7,0.758957654723127,0.35003618390479346,0.48380398146791265,0.3665286563334358,614
12,8,0.8033175355450237,0.40591838202062536,0.37960916371848696,0.37344693181902483,422
12,9,0.6724137931034483,0.2821969696969697,0.32035013155231734,0.2837586886606494,116
