round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
8,0,0.6975476839237057,0.10916079780656954,0.14467584286595955,0.10654466354565659,367
8,1,0.5622119815668203,0.24659870271002066,0.28324324324324324,0.23561991321582113,434
8,2,0.5767918088737202,0.4068981426192052,0.4140840595497458,0.3554810347685191,293
8,3,0.6768402154398564,0.21871124876774256,0.22790967269224463,0.19295209240790462,557
8,4,0.788,0.20845403856337413,0.17758450530471256,0.19096428748458572,250
8,5,0.7044534412955465,0.33600427350427353,0.29614633732280793,0.31223142118176317,247
8,6,0.7638297872340426,0.43154829413876855,0.44842372754524457,0.41635660197209906,470
8,7,0.7214983713355049,0.32162244575424254,0.4048515610247361,0.3274107732252312,614
8,8,0.7843601895734598,0.34466269553590123,0.3283886837703766,0.32461198866846447,422
8,9,0.6551724137931034,0.3490740740740741,0.3329108480064764,0.3079041389199611,116
