,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,22,1,1,0,0,1,0,0,1,4,2,8,0,10,0,12,7,13,10,68
true_1,0,139,5,6,3,27,0,1,2,1,0,4,4,0,1,1,0,0,1,0
true_2,0,10,138,15,8,14,0,1,1,0,1,6,1,0,2,0,0,0,0,0
true_3,0,5,32,121,24,2,2,0,2,2,0,5,0,1,0,0,0,0,0,0
true_4,0,8,9,23,131,2,2,0,1,0,0,13,3,0,0,0,0,0,1,0
true_5,0,7,7,0,1,180,0,1,0,0,0,1,0,0,0,0,0,0,0,1
true_6,0,3,3,10,7,1,136,14,10,2,0,3,2,2,0,0,2,0,0,0
true_7,0,1,0,1,4,1,1,155,14,0,0,10,5,1,0,0,3,0,1,1
true_8,0,0,2,0,1,0,2,19,155,2,2,9,0,2,0,0,3,0,2,0
true_9,0,0,0,0,0,1,0,0,2,175,4,14,0,1,0,0,1,1,0,0
true_10,0,0,0,0,0,1,0,0,3,11,173,9,0,0,0,1,1,0,0,1
true_11,0,1,1,4,1,5,0,0,1,0,0,165,2,4,0,0,5,2,4,3
true_12,0,9,3,19,9,3,4,9,2,0,0,24,100,12,0,0,2,0,1,0
true_13,0,1,0,0,1,1,2,1,2,0,0,3,1,182,1,0,0,1,1,1
true_14,0,4,0,0,2,3,0,2,2,1,1,11,6,10,147,0,3,1,3,1
true_15,1,1,1,0,0,0,0,1,3,0,0,7,0,3,2,133,2,1,5,39
true_16,0,0,1,0,0,1,0,1,1,0,1,20,0,2,0,0,135,0,12,8
true_17,2,0,1,0,0,0,0,0,1,1,0,13,0,2,0,1,1,153,6,7
true_18,0,0,2,0,0,1,1,3,3,1,0,15,0,3,4,0,22,5,91,4
true_19,2,0,0,0,0,0,0,0,4,2,1,5,0,7,0,22,11,4,4,64
