round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
4,0,0.7057220708446866,0.11856856856856858,0.15328000484804413,0.11893612276754038,367
4,1,0.45852534562211983,0.23492925291976507,0.24249155405405404,0.20356040837895678,434
4,2,0.5460750853242321,0.346111194135657,0.43518758810713826,0.32693851925347284,293
4,3,0.5888689407540395,0.21212851405622488,0.20186858827453086,0.16739759769630247,557
4,4,0.744,0.2145658263305322,0.14716767536029957,0.16901311249137338,250
4,5,0.6923076923076923,0.3483718487394958,0.38757480264833205,0.3491657397107898,247
4,6,0.7361702127659574,0.44885096938760505,0.45838113865074653,0.42607421842468907,470
4,7,0.6742671009771987,0.324984168952913,0.4326775558851858,0.3185464609457754,614
4,8,0.6943127962085308,0.3367006487961386,0.31277216806133756,0.293373243547714,422
4,9,0.6724137931034483,0.32232620320855615,0.3391942569377478,0.30767973856209146,116
