class,precision,recall,f1,support,roc_auc,pr_auc
0,1.0,0.04375,0.08383233532934131,160,0.9500051939058173,0.5250763613945478
1,0.7570621468926554,0.6871794871794872,0.7204301075268817,195,0.9565687645687645,0.7557695583726202
2,0.6238095238095238,0.6649746192893401,0.6437346437346437,197,0.960078479174747,0.7174933483581798
3,0.6688741721854304,0.5153061224489796,0.5821325648414986,196,0.9608439066729098,0.6482198577541372
4,0.5833333333333334,0.7253886010362695,0.6466512702078522,193,0.9704096842086967,0.7547658632861614
5,0.726530612244898,0.898989898989899,0.8036117381489842,198,0.989609137285509,0.9119303744970645
6,0.8928571428571429,0.7692307692307693,0.8264462809917356,195,0.9836801147570379,0.8843924473981039
7,0.5394736842105263,0.8282828282828283,0.6533864541832669,198,0.9792571572386801,0.8318478253912385
8,0.819672131147541,0.7537688442211056,0.7853403141361257,199,0.9864218882145254,0.8800694725091914
9,0.8888888888888888,0.8844221105527639,0.8866498740554156,199,0.9935507838830108,0.9392474708267732
10,0.9206349206349206,0.87,0.8946015424164524,200,0.9916778711484593,0.9399773203850263
11,0.691304347826087,0.803030303030303,0.7429906542056075,198,0.9760002036037869,0.8489710489951339
12,0.8208955223880597,0.5583756345177665,0.6646525679758308,197,0.9517560496731692,0.7061945993082314
13,0.7510204081632653,0.9292929292929293,0.8306997742663657,198,0.989256365446175,0.9388529566334276
14,0.8700564971751412,0.7817258883248731,0.8235294117647058,197,0.9843013236612438,0.8950283376527342
15,0.7415730337078652,0.6633165829145728,0.7002652519893899,199,0.9720135260452359,0.7667348339137044
16,0.6617647058823529,0.7417582417582418,0.6994818652849741,182,0.9786911806142575,0.7720644878129191
17,0.8134715025906736,0.8351063829787234,0.8241469816272966,188,0.9900195421552205,0.9065614920177526
18,0.6081081081081081,0.5806451612903226,0.594059405940594,155,0.9609476643019677,0.6479492797874721
19,0.32275132275132273,0.48412698412698413,0.3873015873015873,126,0.9380956736884288,0.303688168021111
