round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
10,0,0.6975476839237057,0.16207792207792207,0.14549749190140732,0.10904224650784915,367
10,1,0.5990783410138248,0.24370371350912495,0.2746818693693694,0.24205581088048622,434
10,2,0.5699658703071673,0.4320861920046199,0.4308793270394578,0.3827199708278989,293
10,3,0.6840215439856373,0.21834925809447964,0.22537147483193967,0.19151777574503384,557
10,4,0.8,0.208813233965673,0.18155275927296655,0.19375581140287024,250
10,5,0.6842105263157895,0.3130145485665383,0.27435098441290395,0.2899939919237058,247
10,6,0.7787234042553192,0.4673434916725877,0.48200778206905653,0.45356778770176853,470
10,7,0.7345276872964169,0.37192961683385173,0.4957711737802778,0.3826973141371647,614
10,8,0.7867298578199052,0.366367189159339,0.35177455380388734,0.3470151137894662,422
10,9,0.646551724137931,0.29834194659776053,0.31499494029548675,0.29236531126066007,116
