round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
13,0,0.7193460490463215,0.1739789548778313,0.1577783365620835,0.12484955299017714,367
13,1,0.5898617511520737,0.30596781809596457,0.2926309406572565,0.25606286253963023,434
13,2,0.5767918088737202,0.4188141923436041,0.4273700375211813,0.36510955120868915,293
13,3,0.6876122082585279,0.22967650960785974,0.2484460081894357,0.2084733145417894,557
13,4,0.804,0.20881734006734007,0.18184061189242537,0.19392533917673582,250
13,5,0.6720647773279352,0.29718771566597657,0.26658885776532837,0.267315561650537,247
13,6,0.7872340425531915,0.4772626712554822,0.480240520487217,0.4639715132798243,470
13,7,0.747557003257329,0.33554589151776726,0.46668146503189506,0.3475266065612043,614
13,8,0.8127962085308057,0.4140327316224446,0.37609499613776043,0.3894800850084708,422
13,9,0.6810344827586207,0.28385040885040885,0.3225723537745395,0.28584368530020704,116
