,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,12,1,3,0,0,2,0,0,0,3,2,2,0,2,8,65,9,18,14,19
true_1,1,113,30,0,5,31,0,0,1,1,2,0,4,0,4,1,0,1,1,0
true_2,0,3,165,0,5,16,0,0,1,0,2,0,2,0,3,0,0,0,0,0
true_3,0,0,97,15,60,3,2,0,1,1,2,0,13,1,0,0,1,0,0,0
true_4,0,4,62,3,104,7,1,1,0,1,1,0,6,0,2,0,1,0,0,0
true_5,0,2,12,0,0,182,0,0,0,0,1,0,0,0,0,0,0,0,1,0
true_6,0,4,20,2,8,5,113,11,4,4,3,0,11,0,7,0,3,0,0,0
true_7,0,0,12,0,2,1,2,148,9,0,6,0,7,0,1,2,5,1,2,0
true_8,0,1,9,0,0,0,4,18,142,0,8,0,2,1,6,0,6,0,2,0
true_9,0,0,10,0,0,1,0,0,1,171,11,1,0,1,0,0,1,0,0,2
true_10,0,0,7,0,0,1,0,0,0,5,182,0,0,0,0,1,1,1,2,0
true_11,1,1,9,0,0,9,0,0,0,0,1,130,9,3,9,0,13,2,10,1
true_12,0,5,17,1,8,2,3,11,2,0,2,4,128,7,4,1,2,0,0,0
true_13,1,2,3,0,0,1,0,0,0,0,3,0,2,172,6,4,0,1,3,0
true_14,0,1,8,0,1,2,0,0,3,1,3,0,3,3,164,0,2,3,3,0
true_15,2,1,7,0,0,0,0,1,0,0,2,0,0,2,2,170,2,2,5,3
true_16,0,0,2,0,0,1,0,0,1,0,3,3,0,1,1,2,139,4,23,2
true_17,1,0,3,0,0,2,0,1,0,1,3,0,0,1,2,2,5,158,7,2
true_18,0,0,5,0,0,1,1,2,2,1,3,1,0,2,6,1,25,12,93,0
true_19,4,0,2,0,0,0,0,0,0,1,4,1,0,2,4,75,12,5,4,12
