,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,0,3,0,0,4,0,0,0,8,0,1,0,1,8,90,7,19,19,0
true_1,0,6,67,0,1,104,0,1,0,3,1,0,0,0,9,2,0,0,1,0
true_2,0,1,165,0,0,20,0,0,0,5,2,0,0,2,2,0,0,0,0,0
true_3,0,0,182,0,1,2,0,1,0,3,2,0,4,0,0,0,0,0,1,0
true_4,0,1,170,0,2,5,0,0,0,10,1,0,1,0,2,0,0,1,0,0
true_5,0,0,22,0,0,172,0,0,0,2,0,0,0,0,1,0,1,0,0,0
true_6,0,4,98,2,1,1,6,20,1,18,5,0,22,0,12,1,4,0,0,0
true_7,0,0,3,0,1,1,1,157,1,13,3,0,5,0,3,2,7,1,0,0
true_8,0,0,3,0,0,0,0,118,30,8,11,0,6,1,9,0,8,0,5,0
true_9,0,0,1,0,0,0,0,0,0,180,10,0,0,0,1,2,1,1,3,0
true_10,0,0,1,0,0,0,0,0,0,14,180,0,0,0,0,1,1,0,3,0
true_11,0,1,41,0,0,16,0,0,0,3,0,84,5,3,10,2,20,4,9,0
true_12,0,0,77,0,1,1,0,12,1,3,2,0,87,5,7,1,0,0,0,0
true_13,0,2,1,0,0,1,0,0,0,5,2,0,2,166,11,5,0,0,3,0
true_14,0,0,3,0,0,1,0,2,0,9,2,0,3,2,166,0,3,3,3,0
true_15,1,0,1,0,0,0,0,1,0,8,1,0,0,2,3,171,1,1,9,0
true_16,0,0,2,0,0,1,0,1,0,4,1,0,1,1,2,6,142,5,16,0
true_17,0,1,2,0,0,1,0,0,0,4,2,0,0,0,2,5,7,155,9,0
true_18,0,0,1,0,0,0,0,3,0,7,0,0,0,6,7,2,28,14,87,0
true_19,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,83,18,6,4,0
