,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,1,6,0,0,4,0,0,0,1,1,1,1,0,6,89,5,20,25,0
true_1,0,64,37,0,1,76,0,2,0,0,1,0,3,0,8,1,0,0,2,0
true_2,0,4,154,0,1,29,0,0,0,0,2,0,2,1,3,0,0,0,1,0
true_3,0,2,128,5,33,8,0,1,0,2,2,0,12,1,1,0,0,0,1,0
true_4,0,3,114,0,52,9,0,0,0,1,1,0,10,0,2,0,0,1,0,0
true_5,0,2,10,0,0,183,0,0,0,0,1,0,1,0,0,0,0,0,1,0
true_6,0,11,58,0,15,4,16,22,2,10,2,0,39,0,9,1,5,0,1,0
true_7,0,0,11,0,0,1,1,158,1,2,5,0,4,0,5,2,6,1,1,0
true_8,0,0,8,0,0,0,0,105,54,1,10,0,5,1,7,0,3,0,5,0
true_9,0,0,10,0,0,1,0,0,1,166,13,0,0,0,1,1,0,1,4,1
true_10,0,0,8,0,0,0,0,0,0,5,180,0,0,0,1,1,1,2,2,0
true_11,0,3,9,0,1,16,0,1,0,0,1,110,11,4,13,2,13,3,11,0
true_12,0,7,29,0,6,4,1,11,1,0,3,1,122,5,7,0,0,0,0,0
true_13,0,2,3,0,0,1,0,0,0,2,1,0,3,169,8,6,0,1,2,0
true_14,0,0,7,0,1,3,0,1,0,1,2,0,3,3,167,0,0,3,6,0
true_15,1,0,6,0,0,1,0,1,0,2,1,0,0,1,3,169,1,3,10,0
true_16,0,0,2,0,0,1,0,2,0,1,3,2,1,1,1,5,135,4,24,0
true_17,0,0,3,0,0,2,0,0,0,0,3,0,0,1,2,3,4,160,10,0
true_18,0,0,6,0,0,0,0,2,0,2,1,1,0,3,6,2,25,15,92,0
true_19,0,0,2,0,0,0,0,0,0,1,2,1,0,1,7,81,17,6,8,0
