,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,0,4,0,0,3,0,0,0,1,3,2,0,0,10,89,9,16,19,4
true_1,0,108,32,0,3,34,0,2,0,1,1,0,4,0,8,1,0,0,1,0
true_2,0,4,161,0,5,18,0,0,0,0,2,0,2,1,3,0,0,0,1,0
true_3,0,3,110,8,51,1,0,0,1,1,2,0,16,1,0,1,1,0,0,0
true_4,0,5,79,1,85,6,0,0,0,0,1,1,10,0,4,0,1,0,0,0
true_5,0,2,13,0,0,180,0,0,0,0,1,0,1,0,0,0,0,0,1,0
true_6,0,10,43,2,24,2,33,17,6,8,1,0,32,0,11,1,5,0,0,0
true_7,0,0,12,0,0,1,1,155,3,0,5,0,5,0,7,2,5,1,1,0
true_8,0,1,8,0,0,0,0,47,111,1,7,0,4,1,13,0,3,0,3,0
true_9,0,0,9,0,0,1,0,0,1,172,10,0,0,0,1,1,2,0,1,1
true_10,0,0,9,0,0,0,0,0,0,6,179,0,0,0,1,1,1,0,3,0
true_11,1,2,12,0,0,6,0,0,0,0,1,119,11,3,15,0,15,3,9,1
true_12,0,8,25,2,9,2,0,11,1,0,4,2,120,3,7,1,1,0,1,0
true_13,0,1,5,0,0,1,0,0,0,0,1,0,3,170,8,6,0,1,2,0
true_14,0,0,8,0,1,2,0,1,0,1,1,0,3,2,170,0,1,3,4,0
true_15,1,0,9,0,0,0,0,1,0,0,1,0,0,1,3,169,2,2,8,2
true_16,0,0,2,0,0,1,0,1,0,0,4,2,1,1,1,5,141,3,20,0
true_17,1,0,3,0,0,2,0,0,0,0,4,0,0,1,3,5,5,156,8,0
true_18,0,0,6,0,0,0,1,2,1,1,1,1,0,2,6,3,29,12,89,1
true_19,0,0,3,0,0,0,0,0,0,0,3,0,0,1,7,82,15,6,5,4
