,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,49,2,3,0,0,0,0,0,1,4,2,1,0,1,9,31,7,18,11,21
true_1,0,134,19,3,3,21,0,0,1,1,1,0,6,0,3,1,0,1,1,0
true_2,0,4,148,7,7,20,0,0,2,0,2,0,4,0,3,0,0,0,0,0
true_3,0,4,42,98,34,3,2,0,0,2,1,0,7,1,0,1,0,0,1,0
true_4,0,15,33,23,109,2,2,0,0,1,0,1,5,0,0,0,0,1,1,0
true_5,0,3,8,0,2,184,0,0,0,0,0,0,0,0,1,0,0,0,0,0
true_6,0,2,9,3,5,2,137,7,2,6,0,0,11,0,5,1,3,1,0,1
true_7,0,1,10,0,3,1,3,146,10,2,2,0,9,1,2,0,2,2,3,1
true_8,0,1,8,1,1,0,4,21,146,1,5,0,1,1,2,0,4,0,3,0
true_9,0,0,9,0,0,1,0,0,1,177,6,1,0,0,0,1,2,0,0,1
true_10,0,0,8,0,0,0,0,0,0,9,178,0,0,0,0,1,0,1,3,0
true_11,2,0,7,0,0,7,0,0,1,0,1,141,8,2,8,0,6,5,9,1
true_12,0,10,6,11,5,3,3,6,3,1,0,3,133,6,3,1,2,0,1,0
true_13,1,1,3,0,0,1,0,1,0,2,0,0,2,178,3,3,0,1,2,0
true_14,0,2,7,0,1,1,0,0,3,2,1,2,2,3,171,0,0,1,1,0
true_15,6,1,6,0,0,1,0,0,1,2,0,0,0,2,3,161,1,2,3,10
true_16,1,0,2,0,0,1,0,0,2,1,1,6,0,0,2,1,120,4,38,3
true_17,2,0,3,0,0,0,0,0,0,1,0,1,1,1,1,2,4,161,7,4
true_18,2,1,4,0,0,1,1,1,1,2,2,3,0,3,4,2,15,10,103,0
true_19,14,0,2,0,0,0,0,1,0,1,4,2,0,2,3,54,11,3,7,22
