,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,68,1,3,0,0,0,0,0,1,1,1,1,1,2,6,29,8,17,4,17
true_1,0,121,27,5,2,23,0,0,3,1,1,0,5,0,5,1,0,0,1,0
true_2,0,3,169,4,2,11,0,0,1,0,2,0,2,0,3,0,0,0,0,0
true_3,0,1,75,85,21,2,2,0,1,0,2,0,5,1,0,1,0,0,0,0
true_4,0,7,47,18,106,3,2,0,0,1,0,1,7,0,0,0,0,1,0,0
true_5,0,3,11,0,2,181,0,0,1,0,0,0,0,0,0,0,0,0,0,0
true_6,0,0,17,3,9,4,131,8,2,3,0,0,7,0,5,2,3,0,0,1
true_7,1,1,10,0,2,3,2,148,10,0,1,0,9,2,2,0,5,1,1,0
true_8,0,0,9,2,0,1,5,19,146,1,3,0,1,1,2,0,7,0,1,1
true_9,0,0,9,0,0,1,0,0,1,177,5,1,0,0,0,1,4,0,0,0
true_10,0,0,8,0,0,1,0,0,0,7,178,0,0,0,0,1,2,2,1,0
true_11,3,0,9,0,0,5,0,0,2,0,0,140,7,3,8,0,12,5,3,1
true_12,0,9,10,11,4,2,2,7,1,0,0,2,136,6,2,2,3,0,0,0
true_13,1,1,3,0,0,3,0,1,0,0,0,0,2,177,3,3,2,1,1,0
true_14,1,1,7,0,0,3,0,0,2,1,1,2,1,4,171,0,2,0,1,0
true_15,9,0,6,0,0,3,0,1,1,0,0,0,0,3,1,162,1,3,1,8
true_16,1,0,3,0,0,1,0,0,2,1,0,7,0,0,0,1,138,5,18,5
true_17,3,0,3,0,0,1,0,0,0,0,0,2,0,1,2,2,5,163,3,3
true_18,8,0,4,0,0,3,1,1,0,1,3,6,0,3,5,2,27,9,82,0
true_19,18,0,2,0,0,2,0,0,0,1,3,2,0,1,3,52,14,3,1,24
