,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,6,3,5,0,0,2,0,0,0,3,0,0,0,1,4,80,6,22,17,11
true_1,1,107,33,0,3,39,0,0,2,2,1,0,3,0,2,1,0,0,1,0
true_2,0,4,168,1,3,14,0,0,0,0,2,0,2,1,2,0,0,0,0,0
true_3,0,2,124,14,39,3,0,0,1,2,0,0,8,1,0,1,1,0,0,0
true_4,0,6,83,2,85,7,0,0,0,1,1,0,6,0,1,0,1,0,0,0
true_5,0,2,15,0,0,179,0,0,0,1,0,0,0,0,0,1,0,0,0,0
true_6,0,6,38,2,13,1,86,14,5,7,1,0,11,0,6,1,3,0,1,0
true_7,0,0,13,0,1,2,1,153,5,2,3,0,5,1,1,2,6,1,2,0
true_8,0,1,10,0,0,1,2,25,138,1,8,0,2,1,3,0,3,0,4,0
true_9,0,0,11,0,0,1,0,0,1,163,19,0,0,0,0,0,1,0,1,2
true_10,0,0,8,0,0,0,0,0,0,5,182,0,0,0,0,1,1,1,2,0
true_11,1,1,17,0,0,5,0,0,0,1,0,128,7,3,7,0,14,3,10,1
true_12,0,13,30,4,6,2,2,11,2,1,2,2,110,6,3,1,2,0,0,0
true_13,1,2,3,0,0,1,0,1,0,2,1,0,2,174,4,5,0,1,1,0
true_14,0,1,8,0,1,2,0,1,1,2,3,0,3,4,161,0,1,3,6,0
true_15,1,1,7,0,0,0,0,1,0,2,0,0,0,2,2,172,2,2,5,2
true_16,0,0,5,0,0,1,0,1,0,1,0,1,0,1,1,4,135,4,28,0
true_17,1,0,4,0,0,1,0,0,0,1,2,0,0,1,3,4,6,157,8,0
true_18,0,0,7,0,0,0,0,2,1,3,1,1,0,2,6,1,24,10,97,0
true_19,1,0,2,0,0,0,0,0,0,3,3,1,0,2,4,83,12,5,4,6
