,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,48,2,3,0,0,1,0,0,1,3,2,1,0,1,6,33,10,20,7,22
true_1,0,126,23,4,4,24,0,0,1,1,1,0,5,1,2,1,0,1,1,0
true_2,0,5,161,1,6,17,0,0,1,0,2,0,1,0,3,0,0,0,0,0
true_3,0,2,69,70,38,2,2,0,0,1,1,0,7,1,1,1,0,0,1,0
true_4,0,10,39,17,111,3,3,0,0,0,0,1,7,0,0,0,0,1,1,0
true_5,0,4,10,0,2,180,0,0,0,0,0,0,0,0,2,0,0,0,0,0
true_6,0,3,15,2,9,2,128,6,4,5,0,0,8,1,6,1,4,0,0,1
true_7,0,0,12,0,3,1,3,144,11,1,2,0,11,1,2,0,3,2,1,1
true_8,0,1,9,0,1,0,2,17,151,0,6,0,2,1,2,0,4,0,3,0
true_9,0,0,9,0,0,1,0,0,1,172,10,0,0,0,0,0,5,0,0,1
true_10,0,0,8,0,1,1,0,0,0,4,182,0,0,0,0,1,2,0,1,0
true_11,2,0,9,0,0,7,0,0,0,0,1,140,8,3,7,0,13,4,3,1
true_12,0,8,12,8,4,2,4,5,1,1,0,2,137,7,2,1,3,0,0,0
true_13,1,1,4,0,1,1,0,0,0,0,1,0,1,178,4,2,0,1,3,0
true_14,1,1,7,0,1,3,0,0,2,1,1,2,2,4,168,0,3,0,1,0
true_15,4,0,7,0,2,1,0,1,0,0,0,0,0,2,2,163,2,2,3,10
true_16,0,0,2,0,0,1,0,0,2,1,1,5,0,0,1,1,142,3,20,3
true_17,1,0,4,0,0,0,0,0,0,1,0,1,1,1,1,1,7,161,5,4
true_18,2,0,4,0,1,1,1,1,2,2,1,3,0,3,4,3,28,10,89,0
true_19,15,0,2,0,1,0,0,0,0,1,3,1,1,1,3,55,15,4,4,20
