,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,63,3,3,0,0,0,0,0,1,1,0,1,1,1,3,25,8,20,9,21
true_1,0,128,22,5,3,19,0,0,3,1,1,0,5,0,5,1,0,1,1,0
true_2,0,5,161,3,10,9,0,0,2,0,2,0,2,0,3,0,0,0,0,0
true_3,0,1,49,53,77,2,2,0,0,0,2,0,8,1,0,1,0,0,0,0
true_4,0,8,30,10,132,2,1,0,0,0,0,1,7,0,0,0,0,1,1,0
true_5,0,6,10,0,3,177,0,0,1,0,0,0,0,0,1,0,0,0,0,0
true_6,0,1,12,2,21,0,123,9,3,2,0,0,10,1,5,1,4,0,0,1
true_7,0,1,11,0,4,1,2,142,15,0,1,0,10,1,2,0,5,2,1,0
true_8,0,1,9,1,0,0,2,14,153,2,4,0,1,1,2,1,5,0,3,0
true_9,0,0,9,0,0,1,0,0,1,177,6,1,0,0,0,1,3,0,0,0
true_10,0,0,8,0,1,0,0,0,0,4,181,0,0,0,0,1,2,2,1,0
true_11,1,0,9,0,0,5,0,0,1,0,0,140,9,3,7,0,11,6,5,1
true_12,0,9,9,8,7,1,3,6,1,0,0,2,138,5,2,2,3,0,1,0
true_13,1,1,3,0,2,1,0,0,0,0,1,0,2,177,2,3,1,1,3,0
true_14,0,2,7,0,2,1,0,0,2,1,1,1,3,2,169,0,4,1,1,0
true_15,7,1,7,0,2,0,0,0,1,0,0,0,0,3,2,162,1,3,1,9
true_16,1,0,3,0,0,1,0,1,0,0,1,6,0,1,0,1,138,5,20,4
true_17,0,0,4,0,0,1,0,0,0,0,0,0,1,1,1,1,4,166,5,4
true_18,4,0,5,0,1,2,0,1,2,1,2,5,0,4,4,2,22,12,88,0
true_19,16,0,2,0,1,0,0,0,0,1,2,2,0,2,3,49,14,4,3,27
