,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,64,3,1,0,0,0,0,0,1,1,1,1,1,1,7,27,8,13,6,25
true_1,0,136,20,3,3,18,0,0,2,1,1,0,4,0,4,1,0,1,1,0
true_2,0,6,161,3,3,11,0,0,1,0,2,0,2,0,8,0,0,0,0,0
true_3,0,5,69,67,37,1,2,0,0,0,1,0,9,1,2,1,0,0,1,0
true_4,0,16,28,11,115,2,2,0,0,0,0,2,6,0,9,0,0,1,1,0
true_5,0,9,9,0,1,176,0,0,0,0,0,0,0,0,2,1,0,0,0,0
true_6,0,3,14,2,12,2,123,8,4,2,0,0,12,0,7,1,3,0,0,2
true_7,2,1,0,0,4,1,2,149,12,0,1,0,7,2,12,0,3,0,1,1
true_8,0,1,1,0,1,0,2,18,150,1,5,0,2,1,10,0,5,0,1,1
true_9,0,0,0,0,0,1,0,0,1,178,4,0,1,0,9,0,4,0,0,1
true_10,0,0,1,0,1,0,0,0,0,9,178,0,0,0,7,1,0,2,1,0
true_11,3,0,6,0,0,6,0,0,1,0,1,141,8,2,9,0,10,4,6,1
true_12,0,10,7,6,5,2,3,6,2,0,0,2,139,7,3,2,2,0,1,0
true_13,1,1,0,0,2,1,0,1,0,0,0,0,2,179,5,3,0,1,2,0
true_14,1,2,0,0,2,2,0,0,2,1,1,2,2,3,175,0,3,0,1,0
true_15,9,1,1,0,2,0,0,0,1,0,0,0,0,2,8,162,0,2,2,9
true_16,1,0,1,0,0,1,0,1,0,1,1,5,0,1,3,1,135,4,23,4
true_17,3,0,1,0,0,0,0,0,0,1,0,1,0,1,5,1,4,160,6,5
true_18,3,1,1,0,1,1,1,1,3,1,1,3,0,3,8,4,23,7,93,0
true_19,18,0,0,0,1,0,0,0,0,1,3,2,0,1,5,52,13,1,3,26
