,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,26,3,3,0,0,1,0,0,0,4,1,2,1,2,8,28,7,17,10,47
true_1,0,126,24,3,4,21,0,0,2,1,1,0,6,0,4,1,0,1,1,0
true_2,0,6,164,1,6,12,0,0,1,0,2,0,2,0,3,0,0,0,0,0
true_3,0,1,70,50,56,0,2,0,0,0,2,0,12,1,0,1,0,0,1,0
true_4,0,7,43,10,114,3,3,1,0,0,0,1,7,0,2,0,0,1,1,0
true_5,0,4,11,0,1,181,0,0,0,0,0,0,0,0,1,0,0,0,0,0
true_6,0,2,16,3,8,2,130,9,2,3,0,0,10,0,7,0,2,0,1,0
true_7,0,0,11,0,3,1,2,145,11,1,4,0,9,1,2,0,3,2,2,1
true_8,0,1,8,0,1,0,3,17,148,1,4,0,2,1,4,0,4,0,5,0
true_9,0,0,9,0,0,1,0,0,1,178,4,0,0,0,0,0,5,0,0,1
true_10,0,0,9,0,0,0,0,0,0,11,175,0,0,0,0,1,1,1,2,0
true_11,0,0,10,0,0,5,0,0,0,0,1,137,11,2,9,0,10,3,9,1
true_12,0,9,12,5,3,3,4,6,2,1,0,2,141,4,2,0,2,0,1,0
true_13,1,1,5,0,0,1,0,1,0,0,1,0,3,172,5,3,2,1,2,0
true_14,0,1,8,0,0,2,0,1,1,1,1,1,3,4,169,0,2,1,2,0
true_15,1,0,9,0,0,1,0,1,0,0,0,0,0,2,2,155,1,3,5,19
true_16,0,0,2,0,0,1,0,0,1,1,1,3,0,0,0,0,126,4,37,6
true_17,0,0,4,0,0,0,0,0,0,1,0,1,0,1,2,1,8,160,6,4
true_18,0,0,6,0,0,0,1,1,1,2,1,1,0,2,5,1,16,11,106,1
true_19,2,0,3,0,0,0,0,0,0,1,3,2,0,2,3,47,9,5,7,42
