round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,3,1,train,0.791974008725201,0.7514817950889077,0.8661224914401544,0.8751058425063506,0.8651733380068373
1,2,1,train,0.612929804479561,0.7975843398583924,0.9009918355696248,0.8925447730112454,0.8916653829980276
1,1,1,train,0.9972430037991177,0.635013501350135,0.7987789681104661,0.7916291629162916,0.7910726008862704
1,0,1,train,0.690653473529143,0.820536540240518,0.9040819879852895,0.9204440333024977,0.9079726549694014
1,4,1,train,0.47765922173737363,0.8401294498381877,0.9183147079222987,0.915210355987055,0.9143263046114403
1,6,1,train,0.7697332983269639,0.7420995277878678,0.8950572797009616,0.8779513258263713,0.8764387049978664
1,5,1,train,0.5399311391241236,0.831191088260497,0.941852982608076,0.9451585261353899,0.941705587248475
1,-1,1,validation,0.28366154739015614,0.4023872679045093,0.374372554526975,0.4023872679045093,0.3378694444271936
2,1,1,train,0.7476144519587644,0.7205220522052205,0.8161359395633535,0.815931593159316,0.8135363518093542
2,6,1,train,0.5118020026148229,0.830003632401017,0.8906887280713377,0.8848528877588085,0.8811656267580305
2,5,1,train,0.31876576901732445,0.9048843187660668,0.9456277081837138,0.9460154241645244,0.9431709431975019
2,2,1,train,0.45002924979500397,0.8550603915035402,0.9103653084183743,0.9029571012078301,0.8999973356643055
2,3,1,train,0.5502530046285609,0.8268416596104996,0.907963743820028,0.9106689246401355,0.9069143078351458
2,4,1,train,0.3299429735820981,0.8961165048543689,0.9347042412750496,0.9352750809061489,0.9331577247397251
2,0,1,train,0.4529266642570934,0.8769657724329325,0.9357077852207061,0.9426456984273821,0.9369058272003531
2,-1,1,validation,0.19726609532333494,0.5188328912466843,0.5363851145248503,0.5188328912466843,0.45087886927141746
3,1,1,train,0.6709903071520569,0.7466246624662466,0.8491071419253599,0.8321332133213322,0.8339939051418562
3,6,1,train,0.43239879001579856,0.8565201598256448,0.8898583064506057,0.885579367962223,0.8831634705331858
3,2,1,train,0.40344377292437705,0.8683881715951687,0.9391043889625885,0.9371095376926281,0.9359793988409144
3,4,1,train,0.28395584757074,0.9087378640776699,0.9428299133940032,0.9414239482200647,0.9400184637078397
3,0,1,train,0.3834124966421822,0.8945420906567992,0.9517079204705229,0.9518963922294172,0.9503970172145348
3,3,1,train,0.43652665113551997,0.8649449618966977,0.9274304595353733,0.9191363251481796,0.9193025477152292
3,5,1,train,0.27376440471382685,0.921165381319623,0.937189404691349,0.9494430162810625,0.942113809816677
3,-1,1,validation,0.16564653792099865,0.5718832891246685,0.6264632012146735,0.5718832891246685,0.5253990487077397
4,4,1,train,0.239159774300534,0.9207119741100324,0.9467462126277723,0.9472491909385113,0.9463512736042784
4,5,1,train,0.24742720727426037,0.9245929734361611,0.9601636771855578,0.9605826906598115,0.9590209118197712
4,0,1,train,0.34626890232731755,0.9148936170212766,0.9407304904205143,0.9463459759481961,0.9409174119508324
4,2,1,train,0.335805101171631,0.8854643898375677,0.9317506263702379,0.929612661391087,0.9281405656829018
4,6,1,train,0.38108284737428894,0.869596803487105,0.9187427256125802,0.9128223755902651,0.909669933771956
4,1,1,train,0.617757736229532,0.7601260126012601,0.8418967483698644,0.8172817281728173,0.7983624345542288
4,3,1,train,0.40681675539235584,0.869602032176122,0.9212270291539887,0.915749364944962,0.9153601887093087
4,-1,1,validation,0.15113176142189166,0.6180371352785146,0.6464273411995086,0.6180371352785146,0.5838889788070778
5,6,1,train,0.36209811984655865,0.8819469669451507,0.9213085735021014,0.9160915365056302,0.913787466113657
5,3,1,train,0.37875781133393377,0.8806096528365792,0.9428660712849841,0.9415749364944962,0.9401341134250016
5,2,1,train,0.3102801209284717,0.8954602249062891,0.9421793253964996,0.9404414827155352,0.9403286589995431
5,4,1,train,0.21811263082135054,0.9281553398058252,0.9226627648070765,0.9197411003236245,0.9178304289378432
5,1,1,train,0.5698803533002627,0.7835283528352835,0.8705781234847673,0.8613861386138614,0.859147381817258
5,5,1,train,0.23305508008462772,0.9297343616109683,0.9673485215798947,0.9657240788346186,0.9654444953667236
5,0,1,train,0.30600924284012493,0.9148936170212766,0.9523547352300966,0.9592969472710453,0.9552558582535096
5,-1,1,validation,0.1435887906077844,0.640318302387268,0.6819275122774852,0.640318302387268,0.606931849111784
6,0,1,train,0.2961116545381682,0.9222941720629048,0.9274148129966946,0.9333950046253469,0.926680584174269
6,1,1,train,0.5361315836500136,0.7893789378937894,0.8744972838078692,0.8735373537353736,0.8709745805412226
6,2,1,train,0.2638926405182721,0.914618908788005,0.9545147012938912,0.9541857559350271,0.9541746421977666
6,3,1,train,0.3384342002501472,0.8916172734970365,0.9493186401134148,0.9470787468247248,0.9470795937448337
6,5,1,train,0.22379128837540158,0.9314481576692374,0.9668855263568857,0.9665809768637532,0.9645298440453591
6,4,1,train,0.19343493838231404,0.9375404530744337,0.9459934167475408,0.9407766990291262,0.9409324266411145
6,6,1,train,0.3309147797875862,0.8888485288775881,0.9434382014736541,0.941155103523429,0.9412700323355686
6,-1,1,validation,0.14134813682806113,0.6421750663129974,0.6839514245486923,0.6421750663129974,0.6206727030546333
7,4,1,train,0.18268508832054622,0.9323624595469255,0.9407474209190827,0.9349514563106797,0.9352364048655367
7,5,1,train,0.21465219948632158,0.9331619537275064,0.9727153963111803,0.9700085689802913,0.9706032301481149
7,1,1,train,0.49462095587748844,0.8064806480648065,0.8908007503148035,0.8883888388838884,0.8876295868898519
7,0,1,train,0.24998611243790947,0.9250693802035153,0.9663425221082563,0.9648473635522664,0.9621471287254872
7,6,1,train,0.28806183117752276,0.9033781329458772,0.9479278123834463,0.9447875045405013,0.9444101936979125
7,2,1,train,0.2576731746815968,0.9125364431486881,0.9344238902111687,0.9312786339025406,0.9302814010032068
7,3,1,train,0.3021745108472297,0.9085520745131245,0.9487279896974167,0.9462320067739204,0.9458863105831604
