,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,0,17,0,0,13,0,0,0,3,0,0,0,0,8,99,5,8,7,0
true_1,0,0,50,0,0,137,0,1,0,1,1,0,0,0,4,1,0,0,0,0
true_2,0,0,127,0,0,68,0,0,0,0,0,0,0,1,1,0,0,0,0,0
true_3,0,1,172,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0
true_4,0,0,176,0,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
true_5,0,0,14,0,0,183,0,0,0,0,0,0,0,0,0,0,1,0,0,0
true_6,0,4,140,0,0,15,0,12,1,5,5,0,2,0,6,2,2,1,0,0
true_7,0,7,56,0,0,2,0,96,0,4,1,0,3,1,14,2,9,2,1,0
true_8,0,6,54,1,0,2,0,30,0,13,15,0,2,3,50,2,19,0,2,0
true_9,0,0,17,0,0,0,0,0,0,152,27,0,0,0,1,0,1,0,1,0
true_10,0,0,16,0,0,0,0,0,0,9,172,0,0,0,2,0,1,0,0,0
true_11,0,0,69,0,0,79,0,0,0,2,0,1,0,0,8,1,31,1,6,0
true_12,0,1,144,0,0,24,0,3,0,0,1,0,13,0,8,1,2,0,0,0
true_13,0,1,27,0,0,10,0,0,0,0,1,0,1,126,16,12,2,1,1,0
true_14,0,0,16,0,0,6,0,0,0,1,2,0,2,0,165,0,2,2,1,0
true_15,0,0,15,0,0,3,0,1,0,1,1,0,0,1,1,169,2,0,5,0
true_16,0,0,12,0,0,3,0,0,0,2,1,0,2,0,4,5,135,5,13,0
true_17,0,0,19,0,0,5,0,0,0,1,1,0,0,1,4,14,12,127,4,0
true_18,0,0,15,0,0,8,0,1,0,2,0,1,0,1,11,14,42,9,51,0
true_19,0,0,9,0,0,5,0,0,0,3,1,0,0,0,3,87,16,0,2,0
