class,precision,recall,f1,support,roc_auc,pr_auc
0,0.8666666666666667,0.1625,0.2736842105263158,160,0.9524099722991689,0.557085528886554
1,0.782608695652174,0.6461538461538462,0.7078651685393258,195,0.952038730500269,0.7301972028457683
2,0.3840749414519906,0.8324873096446701,0.5256410256410257,197,0.963706933416302,0.7246962751218655
3,0.6944444444444444,0.25510204081632654,0.373134328358209,196,0.9508710871030001,0.5790381456422778
4,0.5816326530612245,0.5906735751295337,0.5861182519280206,193,0.9594545462446459,0.6840119411956579
5,0.7702127659574468,0.9141414141414141,0.836027713625866,198,0.9897208365853383,0.9099503506439302
6,0.896551724137931,0.6666666666666666,0.7647058823529411,195,0.9776008606777837,0.8686064340260554
7,0.7967032967032966,0.7323232323232324,0.7631578947368421,198,0.9799513895958465,0.8288767609525874
8,0.8705882352941177,0.7437185929648241,0.8021680216802168,199,0.9835258622994559,0.8827939310408506
9,0.8640776699029126,0.8944723618090452,0.8790123456790123,199,0.9936760250426031,0.9425774775488253
10,0.8706467661691543,0.875,0.8728179551122195,200,0.9888501400560223,0.9385184576777694
11,0.9133333333333333,0.6919191919191919,0.7873563218390804,198,0.9656065130589206,0.8187965158848842
12,0.6811594202898551,0.7157360406091371,0.698019801980198,197,0.9645451432841631,0.7536286332545277
13,0.8865979381443299,0.8686868686868687,0.8775510204081632,198,0.9892436402094856,0.9400658107720006
14,0.7412280701754386,0.8578680203045685,0.7952941176470588,197,0.988852519104792,0.9052749470475723
15,0.6512605042016807,0.7788944723618091,0.7093821510297483,199,0.9771343415481215,0.776535513102689
16,0.6363636363636364,0.6923076923076923,0.6631578947368421,182,0.975564151567496,0.7652705024865104
17,0.7619047619047619,0.851063829787234,0.8040201005025126,188,0.9891656865889733,0.9119057080581215
18,0.5353535353535354,0.6838709677419355,0.6005665722379604,155,0.9624789184848078,0.6626161907328404
19,0.3442622950819672,0.3333333333333333,0.3387096774193548,126,0.936179063648877,0.3036271654896238
