,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,22,1,4,0,0,1,0,0,0,3,3,3,0,2,7,34,11,17,11,41
true_1,0,122,23,4,9,22,0,0,1,1,1,0,6,1,2,1,0,1,1,0
true_2,0,5,153,3,15,10,0,0,1,0,2,1,4,0,3,0,0,0,0,0
true_3,0,1,37,60,79,0,2,0,0,1,3,0,10,1,0,1,0,0,1,0
true_4,0,7,23,11,137,2,2,0,0,0,1,1,6,0,1,0,0,1,1,0
true_5,0,5,9,1,4,176,0,0,0,0,0,0,0,0,2,1,0,0,0,0
true_6,0,1,10,5,11,2,127,9,2,2,3,0,13,0,7,0,2,0,0,1
true_7,0,0,10,0,2,1,2,149,8,1,5,0,7,1,3,0,4,2,2,1
true_8,0,1,8,0,1,0,4,22,145,1,6,0,0,1,3,0,3,0,4,0
true_9,0,0,9,0,0,1,0,0,1,175,10,0,0,0,0,0,3,0,0,0
true_10,0,0,8,0,0,0,0,0,0,5,182,0,0,0,1,1,0,1,2,0
true_11,0,0,10,0,1,5,0,0,0,0,1,136,8,2,8,1,16,3,6,1
true_12,0,6,6,10,8,2,3,9,2,0,0,2,134,6,4,1,2,0,2,0
true_13,1,1,3,0,0,1,0,0,0,0,3,0,2,175,4,3,0,1,4,0
true_14,0,2,7,0,0,1,1,1,1,1,2,3,2,4,167,0,2,1,2,0
true_15,0,0,7,0,0,1,0,1,0,0,2,0,0,2,2,160,1,3,4,16
true_16,0,0,2,0,0,1,0,0,2,1,0,3,0,0,2,1,134,3,28,5
true_17,0,0,4,0,0,0,0,0,0,1,1,1,0,1,2,1,8,159,5,5
true_18,1,0,4,0,0,1,1,1,1,2,3,2,0,2,5,3,26,9,93,1
true_19,2,0,2,0,0,0,0,0,0,0,5,2,0,2,3,55,12,6,4,33
