class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6363636363636364,0.30625,0.41350210970464135,160,0.9474844182825484,0.5275127113932447
1,0.7403314917127072,0.6871794871794872,0.7127659574468085,195,0.9492243141473912,0.720713680821161
2,0.4391691394658754,0.751269035532995,0.5543071161048689,197,0.9566134048226902,0.7159148813495926
3,0.6712328767123288,0.5,0.5730994152046783,196,0.9511237623197012,0.5940136534807411
4,0.6411764705882353,0.5647668393782384,0.6005509641873278,193,0.9594661343847639,0.6950040019787448
5,0.7389558232931727,0.9292929292929293,0.8232662192393736,198,0.9909042835974526,0.9042988226716447
6,0.9013157894736842,0.7025641025641025,0.7896253602305475,195,0.9783654294423526,0.8720179153739029
7,0.7978142076502732,0.7373737373737373,0.7664041994750657,198,0.9816056703654689,0.8400750921003649
8,0.8390804597701149,0.7336683417085427,0.7828418230563002,199,0.9844447665378137,0.8861045216874932
9,0.8232558139534883,0.8894472361809045,0.855072463768116,199,0.9913646924063048,0.938649267225042
10,0.8640776699029126,0.89,0.8768472906403941,200,0.9855602240896358,0.9325485830423321
11,0.8757763975155279,0.7121212121212122,0.7855153203342619,198,0.9634729150406642,0.8269695050993403
12,0.7037037037037037,0.6751269035532995,0.689119170984456,197,0.9566190876014554,0.7428074724398106
13,0.8855721393034826,0.898989898989899,0.8922305764411027,198,0.9875752202879863,0.9391141273451553
14,0.7668161434977578,0.868020304568528,0.8142857142857143,197,0.9892709136913769,0.9074970999745866
15,0.6192307692307693,0.8090452261306532,0.7015250544662309,199,0.9770386516733767,0.7891979587669095
16,0.6779661016949152,0.6593406593406593,0.6685236768802229,182,0.9709899910568806,0.764367635066225
17,0.7630331753554502,0.8563829787234043,0.8070175438596491,188,0.9883222257861412,0.9123771710294658
18,0.5309278350515464,0.6645161290322581,0.5902578796561605,155,0.9623058046669344,0.6532660307079199
19,0.34375,0.1746031746031746,0.23157894736842105,126,0.9310826233164322,0.29390793734246823
