,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,41,2,3,0,0,1,0,0,1,3,2,1,0,1,7,36,9,22,8,23
true_1,0,134,17,4,5,21,0,0,1,1,1,0,6,0,2,1,0,1,1,0
true_2,0,7,155,5,5,17,0,0,0,0,2,0,3,0,3,0,0,0,0,0
true_3,0,6,59,94,18,2,2,0,0,1,1,0,10,1,0,1,0,0,1,0
true_4,0,14,41,30,90,3,3,0,0,0,0,2,7,0,1,0,0,1,1,0
true_5,0,5,9,1,1,181,0,0,0,0,0,0,0,0,1,0,0,0,0,0
true_6,0,5,15,5,5,3,127,6,2,3,0,0,12,0,8,0,3,0,0,1
true_7,0,0,13,2,1,1,2,147,6,1,2,0,10,1,3,0,4,3,1,1
true_8,0,1,9,0,1,0,4,21,142,2,6,0,1,1,3,0,5,0,3,0
true_9,0,0,9,0,0,1,0,0,1,176,7,1,0,0,0,0,3,0,0,1
true_10,0,0,9,0,0,0,0,0,0,7,178,0,0,0,1,1,1,2,1,0
true_11,1,0,9,0,0,6,0,0,0,0,1,140,11,1,9,0,9,6,4,1
true_12,0,10,8,9,3,3,3,6,1,1,0,2,140,5,2,1,3,0,0,0
true_13,1,1,5,0,0,1,0,0,0,0,0,0,4,172,5,4,2,1,2,0
true_14,0,1,8,1,0,3,0,1,1,1,1,2,3,2,168,0,3,1,1,0
true_15,4,0,9,0,0,1,0,1,0,0,0,0,0,2,2,162,1,3,3,11
true_16,1,0,2,0,0,1,0,0,2,1,1,6,0,0,1,1,140,4,19,3
true_17,0,0,4,0,0,0,0,0,0,1,0,0,1,1,1,1,7,163,5,4
true_18,2,0,6,0,0,1,1,1,0,1,3,4,0,3,4,5,23,12,89,0
true_19,9,0,3,0,0,0,0,0,0,1,3,2,0,0,3,59,15,6,4,21
