,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,24,2,3,0,0,2,0,0,0,3,2,3,0,1,10,41,6,20,15,28
true_1,0,117,32,0,5,26,0,0,2,1,1,0,5,0,2,1,0,1,1,1
true_2,0,2,165,1,4,16,0,0,1,0,2,1,2,0,3,0,0,0,0,0
true_3,0,1,86,29,63,1,2,0,0,1,2,0,8,1,0,1,0,0,1,0
true_4,0,4,57,4,114,3,2,0,0,0,1,0,4,0,2,0,0,1,1,0
true_5,0,3,14,0,0,179,0,0,0,1,0,0,0,0,0,1,0,0,0,0
true_6,0,0,16,2,6,5,131,10,3,3,3,0,6,0,6,0,3,1,0,0
true_7,0,0,11,0,2,1,2,149,7,1,6,0,7,1,2,0,3,2,3,1
true_8,0,1,10,0,0,0,3,20,137,3,8,0,3,1,4,0,4,0,5,0
true_9,0,0,11,0,0,1,0,0,1,172,8,0,0,0,0,0,4,0,0,2
true_10,0,0,8,0,0,0,0,0,0,4,183,0,0,0,0,1,1,1,2,0
true_11,1,0,10,0,0,7,0,0,0,1,0,139,7,2,8,0,10,4,8,1
true_12,0,8,14,9,11,2,3,11,2,1,2,4,118,4,5,1,1,0,1,0
true_13,1,1,3,0,0,1,0,0,0,0,3,0,2,172,6,4,0,1,4,0
true_14,0,1,7,0,1,3,0,1,2,1,2,1,3,2,168,0,1,2,2,0
true_15,0,1,6,0,0,1,0,1,0,0,2,0,0,2,2,166,1,2,7,8
true_16,0,0,2,0,0,1,0,1,1,0,2,5,0,0,1,1,128,7,30,3
true_17,1,0,4,0,0,0,0,0,0,1,0,0,0,1,3,2,6,163,5,2
true_18,0,0,6,0,0,0,1,1,0,1,3,1,0,2,6,1,20,14,99,0
true_19,3,0,2,0,0,0,0,0,0,2,3,2,0,2,3,68,13,6,6,16
