,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,8,1,3,0,0,2,0,0,0,3,2,2,0,2,10,62,6,20,15,24
true_1,0,108,26,0,7,38,0,0,2,1,1,0,4,0,5,1,0,1,1,0
true_2,0,3,155,0,8,23,0,0,1,0,2,0,2,0,3,0,0,0,0,0
true_3,0,2,69,12,88,6,2,0,1,1,2,0,10,1,0,1,0,0,1,0
true_4,0,7,45,2,118,8,1,0,0,0,1,0,6,0,3,0,1,0,1,0
true_5,0,2,11,0,0,183,0,0,0,1,0,0,0,0,1,0,0,0,0,0
true_6,0,5,16,2,9,4,120,11,3,5,3,0,7,0,7,0,3,0,0,0
true_7,0,0,10,0,2,2,2,151,6,1,6,0,7,1,1,2,3,1,3,0
true_8,0,0,9,0,0,0,2,23,138,2,8,0,1,1,8,0,3,0,4,0
true_9,0,0,11,0,0,1,0,0,1,171,11,1,0,0,0,0,1,0,0,2
true_10,0,0,7,0,0,1,0,0,0,5,183,0,0,0,0,1,0,1,2,0
true_11,1,1,6,0,0,9,0,1,0,0,1,137,8,3,9,0,8,4,9,1
true_12,0,7,11,3,11,4,3,10,2,1,2,4,124,7,5,1,2,0,0,0
true_13,1,1,3,0,0,1,0,0,0,0,3,0,1,174,5,4,0,1,4,0
true_14,0,1,7,0,1,3,0,1,1,0,3,0,2,3,169,0,1,2,3,0
true_15,1,0,6,0,0,2,0,1,0,0,2,0,0,2,2,170,1,2,6,4
true_16,0,0,2,0,0,1,0,2,0,1,1,5,0,1,2,2,127,5,30,3
true_17,0,0,3,0,0,1,0,0,0,1,0,1,0,1,3,3,4,163,7,1
true_18,0,0,3,0,0,1,1,2,0,2,3,1,0,2,6,1,19,12,101,1
true_19,1,0,2,0,0,0,0,0,0,2,3,1,0,2,4,73,11,6,6,15
