class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6017699115044248,0.425,0.4981684981684982,160,0.9505159279778393,0.5552434259964529
1,0.8175675675675675,0.6205128205128205,0.7055393586005831,195,0.9354118701811011,0.7058601903414656
2,0.3912037037037037,0.8578680203045685,0.5373608903020668,197,0.9633958012789092,0.7375222898299113
3,0.6640625,0.4336734693877551,0.5246913580246914,196,0.9311809782670762,0.542914114845022
4,0.7162162162162162,0.5492227979274611,0.6217008797653959,193,0.9573121888403314,0.6969053739471608
5,0.7154150197628458,0.9141414141414141,0.802660753880266,198,0.9875745133303924,0.9048950326352247
6,0.903448275862069,0.6717948717948717,0.7705882352941177,195,0.9780885780885781,0.8717068773919325
7,0.8,0.7474747474747475,0.7728459530026109,198,0.9819902552965262,0.8405598324634326
8,0.8390804597701149,0.7336683417085427,0.7828418230563002,199,0.9819568297944496,0.8802815272594541
9,0.9076923076923077,0.8894472361809045,0.8984771573604061,199,0.99146178948509,0.9409475618995707
10,0.89,0.89,0.89,200,0.986625350140056,0.9353689032853504
11,0.8536585365853658,0.7070707070707071,0.7734806629834254,198,0.9638744669539743,0.835437421690501
12,0.7431693989071039,0.6903553299492385,0.7157894736842105,197,0.9641331418236889,0.7627861301367689
13,0.8676470588235294,0.8939393939393939,0.8805970149253731,198,0.9857187496465212,0.9349047037385916
14,0.7844036697247706,0.868020304568528,0.8240963855421687,197,0.9885250489784494,0.913843614429384
15,0.6254826254826255,0.8140703517587939,0.7074235807860262,199,0.9771582640168076,0.7915096898308144
16,0.592274678111588,0.7582417582417582,0.6650602409638554,182,0.9763053278939566,0.7770241433187944
17,0.7761904761904762,0.8670212765957447,0.8190954773869347,188,0.9910827779559738,0.9148727095450611
18,0.6949152542372882,0.5290322580645161,0.6007326007326007,155,0.9630687547405524,0.6582036278876741
19,0.4,0.19047619047619047,0.25806451612903225,126,0.9243962678375411,0.30800523691402876
