class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6949152542372882,0.25625,0.3744292237442922,160,0.953009002770083,0.5471911863537667
1,0.7204301075268817,0.6871794871794872,0.7034120734908137,195,0.9509055047516588,0.726769415113732
2,0.3944020356234097,0.7868020304568528,0.5254237288135594,197,0.9626847435859186,0.7136387462782029
3,0.6225165562913907,0.47959183673469385,0.5417867435158501,196,0.9466726813836894,0.5604470313152767
4,0.6976744186046512,0.46632124352331605,0.5590062111801242,193,0.9517353964085458,0.6572883219099835
5,0.7357723577235772,0.9141414141414141,0.8153153153153153,198,0.9908350017532549,0.9118593638980761
6,0.8943661971830986,0.6512820512820513,0.7537091988130564,195,0.9781803837188452,0.8618449902949966
7,0.8032786885245902,0.7424242424242424,0.7716535433070866,198,0.9805607870417501,0.8335520596985047
8,0.9044585987261147,0.7135678391959799,0.797752808988764,199,0.9826182156934209,0.8838384987745808
9,0.88,0.8844221105527639,0.8822055137844611,199,0.992277264226481,0.9403625028888193
10,0.8557692307692307,0.89,0.8725490196078431,200,0.9883865546218487,0.9354853647729751
11,0.875,0.7070707070707071,0.7821229050279329,198,0.9652275837886141,0.8301539137230326
12,0.6730769230769231,0.7106598984771574,0.691358024691358,197,0.9627074747009793,0.7480233050931725
13,0.9052631578947369,0.8686868686868687,0.8865979381443299,198,0.9877717544990782,0.9388487989159
14,0.75,0.8527918781725888,0.7980997624703088,197,0.9884852695270934,0.9069137741069436
15,0.5955882352941176,0.8140703517587939,0.6878980891719745,199,0.9774059319279117,0.7887207743495525
16,0.6140350877192983,0.7692307692307693,0.6829268292682927,182,0.9750986193293885,0.7693275593761949
17,0.7244444444444444,0.8670212765957447,0.7893462469733656,188,0.9906580776221533,0.9131330842143203
18,0.6223776223776224,0.5741935483870968,0.5973154362416108,155,0.9585213938339356,0.6477922708546893
19,0.3181818181818182,0.16666666666666666,0.21875,126,0.9279115048873555,0.2977471828761822
