,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,53,1,3,0,0,0,0,0,1,1,2,1,1,1,6,26,8,20,7,29
true_1,0,130,20,4,2,19,0,0,2,1,1,0,7,0,6,1,0,1,1,0
true_2,0,5,157,4,8,13,0,0,1,0,2,0,4,0,3,0,0,0,0,0
true_3,0,6,53,73,38,3,2,0,1,0,1,0,16,1,0,1,0,0,1,0
true_4,0,15,32,15,115,2,2,0,0,0,0,1,8,0,1,0,0,1,1,0
true_5,0,7,7,0,2,179,0,0,1,0,0,0,0,0,2,0,0,0,0,0
true_6,0,1,11,2,13,2,128,7,3,1,1,0,14,0,6,2,3,0,0,1
true_7,0,1,9,0,3,1,2,144,12,0,1,0,10,2,5,0,4,2,1,1
true_8,0,1,8,0,1,0,3,17,146,1,4,0,5,1,3,0,6,0,3,0
true_9,0,0,9,0,0,1,0,0,1,174,7,2,1,0,0,0,3,0,0,1
true_10,0,0,8,0,1,0,0,0,0,5,181,0,0,0,0,1,1,2,1,0
true_11,2,0,6,0,0,6,0,0,0,0,0,144,8,2,8,0,10,6,5,1
true_12,0,8,6,5,5,2,2,5,1,0,0,3,144,7,3,2,3,0,1,0
true_13,1,1,3,0,2,1,0,0,0,0,0,0,2,177,3,3,2,1,2,0
true_14,0,2,7,0,1,1,0,0,2,1,1,2,2,2,171,0,2,2,1,0
true_15,6,1,6,0,2,0,0,0,1,0,0,0,0,2,2,159,1,3,2,14
true_16,1,0,2,0,0,1,0,0,2,1,0,7,0,0,3,1,134,5,21,4
true_17,0,0,4,0,0,0,0,0,0,1,0,2,0,1,2,1,3,166,5,3
true_18,3,0,4,0,1,2,1,1,1,1,3,5,0,3,5,2,21,13,88,1
true_19,12,0,2,0,1,1,0,0,0,0,4,2,0,1,3,47,12,5,2,34
