class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6146788990825688,0.41875,0.49814126394052044,160,0.9617615997229916,0.6187781584620525
1,0.6523605150214592,0.7794871794871795,0.7102803738317757,195,0.9720767437690515,0.8094951330235988
2,0.8145695364238411,0.6243654822335025,0.7068965517241379,197,0.9603256800510312,0.7508428007626069
3,0.723404255319149,0.6938775510204082,0.7083333333333334,196,0.9749758745132077,0.7497712799702159
4,0.6186440677966102,0.7564766839378239,0.6806526806526807,193,0.9798750219088274,0.8257105976845966
5,0.813953488372093,0.8838383838383839,0.847457627118644,198,0.9917964640808985,0.9204944655084828
6,0.8527918781725888,0.8615384615384616,0.8571428571428571,195,0.9881986731217501,0.9118048991898289
7,0.6055776892430279,0.7676767676767676,0.6770601336302895,198,0.9820234823034375,0.8580960217645016
8,0.7420814479638009,0.8241206030150754,0.780952380952381,199,0.9895367343578718,0.9015811798652443
9,0.9337016574585635,0.8492462311557789,0.8894736842105263,199,0.9937611608870451,0.9337249591364452
10,0.9030612244897959,0.885,0.8939393939393939,200,0.9922682072829132,0.9482286858809051
11,0.875,0.7424242424242424,0.8032786885245902,198,0.9745141787415024,0.8428372440063105
12,0.8159509202453987,0.6751269035532995,0.7388888888888889,197,0.966640667953816,0.7925602836119112
13,0.8701923076923077,0.9141414141414141,0.8916256157635468,198,0.992646227108713,0.9443854135944322
14,0.8594594594594595,0.8071065989847716,0.8324607329842932,197,0.9869026156409961,0.9069897910373683
15,0.7043478260869566,0.8140703517587939,0.7552447552447552,199,0.9774017103157906,0.7880042528282227
16,0.6606334841628959,0.8021978021978022,0.7245657568238213,182,0.9834330246119545,0.8176525670731996
17,0.9161676646706587,0.8138297872340425,0.8619718309859155,188,0.9923635613053448,0.9146145640429262
18,0.5988023952095808,0.6451612903225806,0.6211180124223602,155,0.9738535671262214,0.716494450823512
19,0.3493975903614458,0.23015873015873015,0.27751196172248804,126,0.9403694701444428,0.3101466670353382
