,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,51,3,0,0,0,0,0,4,1,1,3,1,0,4,5,15,3,4,5,60
true_1,0,152,4,6,1,15,2,3,0,1,0,0,7,0,2,1,0,0,1,0
true_2,0,12,130,17,9,7,2,5,0,0,2,0,10,0,2,0,1,0,0,0
true_3,0,7,11,139,13,0,7,1,3,0,0,1,10,1,1,2,0,0,0,0
true_4,0,9,2,16,141,1,3,10,1,0,0,0,8,0,0,0,0,0,2,0
true_5,0,9,2,2,3,179,0,1,0,0,0,0,0,0,0,1,0,0,0,1
true_6,0,0,1,3,4,0,164,8,5,0,0,0,7,0,2,0,1,0,0,0
true_7,0,1,1,2,2,1,7,151,13,1,1,0,9,1,0,2,4,0,2,0
true_8,1,1,1,0,1,0,2,21,159,0,3,1,2,1,0,0,3,0,1,2
true_9,1,0,0,0,0,1,0,9,1,173,8,1,0,0,0,2,3,0,0,0
true_10,0,0,1,0,0,0,0,7,2,7,178,0,0,0,0,1,2,0,1,1
true_11,2,1,4,0,0,4,1,2,1,0,0,154,6,2,3,0,9,1,5,3
true_12,0,5,1,6,5,0,6,4,1,0,0,2,157,6,1,1,2,0,0,0
true_13,1,2,0,0,0,1,0,3,2,0,0,0,2,178,1,2,0,0,5,1
true_14,0,5,0,0,2,2,1,8,2,1,1,1,8,4,154,0,2,0,5,1
true_15,3,1,0,0,0,0,0,7,2,0,0,0,0,2,1,161,0,0,1,21
true_16,2,1,0,0,0,0,0,2,2,0,1,5,0,0,1,1,146,0,12,9
true_17,6,0,0,0,0,0,0,3,0,0,0,1,0,2,0,4,5,149,10,8
true_18,2,0,1,0,0,1,1,4,2,2,2,2,0,3,1,1,25,2,97,9
true_19,2,1,0,0,0,0,2,3,2,2,0,2,0,1,1,36,14,1,2,57
