class,precision,recall,f1,support,roc_auc,pr_auc
0,0.7536231884057971,0.325,0.45414847161572053,160,0.9627138157894736,0.6270062753668683
1,0.6768558951965066,0.7948717948717948,0.7311320754716981,195,0.9687703066164606,0.8060429958233302
2,0.8299319727891157,0.6192893401015228,0.7093023255813954,197,0.959974058114937,0.7505541460959213
3,0.7157360406091371,0.7193877551020408,0.7175572519083969,196,0.9739858730285623,0.7606003385764102
4,0.6919431279620853,0.7564766839378239,0.7227722772277227,193,0.9811439232517479,0.8420564832159283
5,0.7963800904977375,0.8888888888888888,0.8400954653937948,198,0.9921619611569219,0.923058304787549
6,0.875,0.8256410256410256,0.8496042216358839,195,0.9883679397525551,0.9082290518260268
7,0.7551020408163265,0.7474747474747475,0.751269035532995,198,0.9834331557455858,0.8611948328535957
8,0.8256410256410256,0.8090452261306532,0.817258883248731,199,0.9883954918811363,0.9021483714098264
9,0.9144385026737968,0.8592964824120602,0.8860103626943006,199,0.9931546559456481,0.9341453313151374
10,0.9319371727748691,0.89,0.9104859335038363,200,0.9900637254901961,0.9475376538718425
11,0.8297872340425532,0.7878787878787878,0.8082901554404145,198,0.9778679855667537,0.8511894875173455
12,0.5318352059925093,0.7208121827411168,0.6120689655172413,197,0.9669127309871981,0.8053644515481582
13,0.8457943925233645,0.9141414141414141,0.8786407766990292,198,0.9920792471184408,0.944838503475523
14,0.9053254437869822,0.7766497461928934,0.8360655737704918,197,0.9863357584591714,0.9057518493691326
15,0.6952789699570815,0.8140703517587939,0.75,199,0.9773074276450863,0.7988025776648249
16,0.6515837104072398,0.7912087912087912,0.7146401985111662,182,0.98108698714886,0.8094442568871775
17,0.9101796407185628,0.8085106382978723,0.856338028169014,188,0.9914503070910106,0.9068563589434316
18,0.625,0.6451612903225806,0.6349206349206349,155,0.9735002007763353,0.7266580163046998
19,0.3548387096774194,0.3492063492063492,0.352,126,0.9325984876204416,0.299450488905868
