,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,2,3,0,0,1,2,0,3,3,0,0,1,2,3,2,69,13,5,14,37
true_1,0,138,3,4,12,21,1,3,2,0,0,0,3,1,3,1,0,0,2,1
true_2,0,21,59,18,42,39,0,5,3,0,1,1,5,0,1,0,0,0,2,0
true_3,0,5,6,76,86,6,5,1,4,0,0,1,4,1,0,0,0,0,1,0
true_4,0,8,2,10,147,3,5,9,2,0,0,0,4,0,1,0,1,0,1,0
true_5,0,12,1,0,6,174,0,1,1,0,0,0,2,0,0,0,1,0,0,0
true_6,0,3,0,2,5,2,163,6,10,0,0,0,0,0,2,0,0,0,2,0
true_7,0,1,0,0,3,1,5,156,16,0,1,0,7,0,0,0,5,0,2,1
true_8,0,1,0,0,1,0,6,25,153,0,1,0,0,2,2,0,4,0,4,0
true_9,0,1,0,0,0,0,0,9,4,164,14,0,0,0,0,1,2,0,4,0
true_10,0,1,0,0,0,1,1,7,5,2,177,0,0,0,0,1,2,0,3,0
true_11,0,3,2,1,7,5,0,2,2,0,0,134,10,4,4,0,10,0,11,3
true_12,0,7,1,11,31,3,12,9,6,0,0,3,103,8,1,0,1,0,1,0
true_13,0,3,0,0,0,0,2,4,4,0,0,0,4,174,3,1,0,0,2,1
true_14,0,5,0,0,2,4,1,9,5,0,0,1,7,6,147,0,2,0,8,0
true_15,0,1,0,0,0,0,1,7,2,1,0,0,0,3,2,165,3,0,9,5
true_16,0,1,1,0,1,0,0,2,4,0,0,1,0,1,1,2,140,0,25,3
true_17,1,0,0,0,1,3,0,3,3,0,0,0,0,1,1,3,10,135,22,5
true_18,0,0,0,0,1,0,1,5,6,1,0,1,0,8,4,1,28,2,97,0
true_19,0,0,0,0,0,0,0,2,3,0,0,1,1,1,2,74,15,0,8,19
