,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,49,4,0,0,3,2,0,3,3,0,1,2,0,3,2,19,5,8,19,37
true_1,0,156,1,7,4,16,0,3,0,1,0,0,4,0,1,1,0,0,1,0
true_2,0,28,98,28,10,18,2,5,0,0,2,1,4,0,1,0,0,0,0,0
true_3,0,14,10,141,17,0,4,3,1,1,0,1,3,1,0,0,0,0,0,0
true_4,0,10,1,19,137,2,4,11,0,0,1,1,7,0,0,0,0,0,0,0
true_5,0,14,3,3,2,172,0,1,0,0,0,0,2,0,0,0,0,0,0,1
true_6,0,2,2,3,4,0,170,6,4,0,0,0,1,0,2,0,0,0,1,0
true_7,0,3,0,1,2,0,7,155,14,0,1,0,7,0,0,0,3,0,3,2
true_8,0,1,1,0,0,0,4,20,161,0,1,0,1,1,2,0,3,0,4,0
true_9,0,1,0,0,0,0,0,9,3,161,17,1,0,0,0,0,2,1,3,1
true_10,0,1,0,0,0,1,0,8,1,2,182,0,0,0,0,1,3,0,1,0
true_11,2,3,1,0,1,6,1,2,2,0,0,147,7,3,2,0,6,1,11,3
true_12,0,8,3,12,7,0,11,6,2,0,0,3,135,7,1,0,2,0,0,0
true_13,0,1,0,0,1,1,2,5,0,0,0,0,1,181,3,0,0,0,3,0
true_14,1,6,0,0,3,3,1,8,1,0,3,2,6,5,149,0,1,0,7,1
true_15,2,2,0,0,0,0,0,9,0,0,0,0,0,2,1,159,1,1,8,14
true_16,1,1,1,0,0,0,0,3,0,1,0,3,0,1,1,0,138,0,27,5
true_17,2,0,0,1,0,1,1,4,1,0,0,1,0,2,1,1,4,146,19,4
true_18,0,1,1,0,0,1,1,4,2,1,1,1,0,3,2,0,22,1,113,1
true_19,10,1,0,0,1,0,1,3,1,1,2,2,0,2,1,51,12,0,6,32
