,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,61,3,0,0,0,0,0,5,4,1,3,2,1,2,2,15,1,6,9,45
true_1,0,154,1,8,3,17,1,2,0,1,0,0,4,0,2,1,0,0,1,0
true_2,0,14,109,28,10,17,1,5,1,0,1,1,7,0,2,0,1,0,0,0
true_3,0,8,9,147,18,1,2,1,3,1,0,1,2,1,1,1,0,0,0,0
true_4,0,10,1,18,144,2,2,9,2,0,0,0,4,0,0,0,0,0,1,0
true_5,0,8,2,1,4,181,0,1,0,0,0,0,0,0,0,0,0,0,0,1
true_6,0,0,2,4,5,2,159,9,9,0,0,0,4,0,1,0,0,0,0,0
true_7,1,2,0,2,3,1,4,155,15,0,2,0,6,0,1,0,3,0,2,1
true_8,2,1,1,1,1,0,2,19,163,0,2,1,2,1,0,0,2,0,1,0
true_9,1,0,0,0,0,1,0,9,2,174,8,1,0,0,0,0,2,0,1,0
true_10,0,0,0,0,0,1,0,7,4,9,176,0,0,0,0,1,1,0,0,1
true_11,4,2,2,2,2,5,1,2,2,0,0,153,3,3,2,0,7,1,6,1
true_12,0,10,1,13,9,0,6,5,1,0,0,2,140,6,1,0,2,1,0,0
true_13,1,1,0,0,1,1,1,3,2,0,0,0,1,180,1,1,0,0,4,1
true_14,1,6,0,0,2,2,0,8,4,1,2,2,5,7,149,0,1,0,5,2
true_15,5,2,0,0,0,0,0,7,2,0,0,0,0,3,0,151,0,1,4,24
true_16,3,1,1,0,0,0,0,2,2,1,0,5,0,0,1,0,145,0,15,6
true_17,6,0,0,1,0,1,0,3,1,0,1,1,0,1,1,1,2,149,13,7
true_18,4,0,2,0,0,1,1,4,3,2,1,2,0,3,0,0,22,4,104,2
true_19,13,1,0,0,0,0,2,2,4,2,0,2,0,1,0,33,13,0,4,49
