,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,55,2,0,0,0,1,0,0,5,0,1,2,5,3,1,17,6,5,11,46
true_1,0,150,3,6,6,18,1,0,0,0,0,0,7,0,2,1,0,0,1,0
true_2,0,9,122,15,15,15,2,0,1,0,2,1,12,0,3,0,0,0,0,0
true_3,0,6,12,131,27,0,4,0,3,1,0,1,9,1,1,0,0,0,0,0
true_4,0,8,1,12,149,3,3,0,1,0,0,1,14,0,0,0,0,0,1,0
true_5,0,9,2,0,5,179,0,0,0,0,0,0,1,0,0,0,1,0,0,1
true_6,0,2,3,3,6,1,166,2,6,0,0,0,4,1,1,0,0,0,0,0
true_7,0,2,0,2,4,1,5,142,16,1,1,0,16,1,0,1,5,0,1,0
true_8,1,1,0,0,2,0,2,10,163,0,2,1,9,1,0,0,4,0,3,0
true_9,0,0,0,0,0,1,0,0,2,173,7,1,9,0,0,1,2,0,3,0
true_10,0,0,0,0,0,1,0,0,3,7,178,0,7,0,0,1,2,0,0,1
true_11,2,2,1,1,1,4,1,0,2,0,0,157,6,4,2,0,6,0,6,3
true_12,0,5,1,7,12,1,7,2,2,0,0,3,147,7,1,0,2,0,0,0
true_13,0,1,0,0,1,1,2,0,2,0,0,0,4,182,1,0,0,0,3,1
true_14,0,7,0,0,4,2,0,1,3,1,1,2,13,7,148,0,2,0,5,1
true_15,3,1,0,0,0,0,0,1,2,0,0,0,6,3,1,164,1,1,3,13
true_16,3,1,1,0,0,0,0,1,2,0,1,10,1,0,1,0,142,0,13,6
true_17,6,0,0,0,0,1,0,0,0,0,1,3,3,1,1,3,4,149,10,6
true_18,2,0,0,0,0,1,1,1,3,2,1,5,3,4,1,2,23,3,102,1
true_19,9,1,0,0,0,0,1,0,3,1,2,2,3,2,0,49,12,0,5,36
