,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,1,2,0,0,3,6,0,3,7,0,0,0,0,4,2,84,25,0,18,5
true_1,0,114,0,0,22,45,0,4,2,0,0,0,2,1,2,1,0,0,2,0
true_2,0,11,2,1,95,74,0,7,2,0,1,0,1,0,2,0,0,0,1,0
true_3,0,5,0,35,131,13,2,1,5,0,0,0,4,0,0,0,0,0,0,0
true_4,0,6,1,6,157,5,2,9,2,0,1,0,3,0,1,0,0,0,0,0
true_5,0,7,0,0,12,176,0,1,1,0,0,0,0,0,0,0,1,0,0,0
true_6,0,5,0,2,35,3,112,22,10,0,0,0,2,0,1,0,1,0,2,0
true_7,0,0,0,0,6,2,1,170,11,0,0,0,1,0,1,1,4,0,1,0
true_8,0,1,0,0,2,2,2,43,140,0,0,0,1,3,1,0,2,0,2,0
true_9,0,1,0,0,1,2,0,10,7,133,42,0,0,0,0,1,1,0,1,0
true_10,0,2,0,0,0,1,1,7,7,1,177,0,0,0,0,0,4,0,0,0
true_11,0,4,0,0,13,22,0,3,2,0,0,102,18,4,5,0,17,0,8,0
true_12,0,6,0,6,54,6,5,12,3,0,0,1,93,7,3,0,0,0,1,0
true_13,0,3,0,0,0,0,2,4,4,0,0,0,4,175,3,1,1,0,1,0
true_14,0,5,0,0,3,3,1,11,5,0,0,0,6,7,146,0,4,0,6,0
true_15,0,0,0,0,1,1,0,7,3,0,0,0,0,5,2,166,4,0,10,0
true_16,0,0,0,0,1,3,0,4,5,0,0,2,2,1,2,3,144,0,14,1
true_17,1,2,0,0,1,4,0,3,4,0,0,0,0,4,1,15,82,50,21,0
true_18,0,3,0,0,1,0,1,6,3,1,1,1,0,10,5,1,38,1,83,0
true_19,0,2,0,0,0,0,0,2,6,0,0,0,1,4,2,80,21,0,6,2
