,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,52,3,0,0,1,2,0,2,3,0,1,2,3,3,1,16,7,6,9,49
true_1,0,155,3,5,5,15,0,1,0,0,0,1,7,0,1,1,0,0,1,0
true_2,0,14,122,19,12,12,2,1,1,0,1,1,10,0,2,0,0,0,0,0
true_3,0,8,11,141,19,1,4,1,2,1,0,1,5,1,1,0,0,0,0,0
true_4,0,10,2,14,146,2,3,1,0,1,0,1,13,0,0,0,0,0,0,0
true_5,0,10,3,1,5,176,0,0,0,0,0,0,1,0,0,0,1,0,0,1
true_6,0,2,0,3,5,2,161,11,3,0,0,0,5,1,2,0,0,0,0,0
true_7,0,2,0,2,5,1,2,148,13,1,0,0,16,0,0,1,5,0,2,0
true_8,0,1,1,1,1,0,2,14,161,1,1,1,9,1,0,0,3,1,1,0
true_9,0,1,0,0,0,0,0,0,2,171,8,2,9,1,0,1,2,0,2,0
true_10,0,0,1,0,0,0,0,1,2,7,178,0,7,0,0,1,3,0,0,0
true_11,2,3,1,0,1,4,1,0,2,0,0,156,7,4,2,0,7,0,6,2
true_12,0,8,2,11,7,1,7,5,1,0,0,3,142,6,1,0,3,0,0,0
true_13,0,1,0,0,1,1,0,1,0,0,0,0,5,181,2,2,0,0,3,1
true_14,0,7,0,0,1,2,0,2,2,2,1,1,12,6,153,0,3,0,5,0
true_15,4,2,0,0,0,0,0,3,0,0,0,0,6,3,0,162,1,1,4,13
true_16,3,1,0,0,1,0,0,1,1,0,0,9,1,1,1,1,144,0,11,7
true_17,3,0,0,0,0,1,0,1,0,0,0,2,3,1,1,3,5,152,10,6
true_18,1,0,1,0,0,1,1,2,1,2,1,6,3,4,0,1,25,5,100,1
true_19,4,1,0,0,1,0,1,1,1,1,0,2,3,1,2,44,12,2,6,44
