,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,70,2,1,0,1,0,0,4,1,2,2,1,0,1,1,16,2,4,7,45
true_1,0,154,4,7,3,15,0,2,0,1,0,0,4,0,2,1,0,1,1,0
true_2,0,16,119,22,8,12,1,6,3,0,1,1,6,0,1,0,1,0,0,0
true_3,0,6,12,140,22,2,5,1,1,0,0,1,3,1,1,1,0,0,0,0
true_4,0,8,3,11,153,2,4,10,0,0,0,0,1,0,0,0,0,0,1,0
true_5,0,8,2,0,5,180,0,1,0,0,1,0,0,0,0,0,0,0,0,1
true_6,0,0,1,6,7,0,162,9,3,0,0,0,2,0,1,1,1,0,0,2
true_7,0,2,0,2,4,1,7,154,15,1,0,0,6,1,0,1,2,0,2,0
true_8,0,1,1,0,2,0,3,19,164,0,3,1,1,0,0,0,1,0,2,1
true_9,0,1,0,0,0,0,0,9,2,174,5,1,0,1,0,1,1,0,3,1
true_10,0,0,1,0,1,0,0,7,2,12,172,0,0,0,1,1,1,0,1,1
true_11,3,2,4,0,0,3,0,2,2,0,0,160,6,3,2,0,4,0,5,2
true_12,1,11,3,9,3,0,6,4,2,0,0,4,145,5,1,1,2,0,0,0
true_13,1,1,0,0,2,1,0,3,1,0,0,0,1,181,1,2,0,0,4,0
true_14,1,10,0,0,4,2,0,8,1,1,1,1,5,7,149,0,2,0,5,0
true_15,5,1,0,0,2,0,0,7,0,0,0,0,0,2,1,157,0,0,3,21
true_16,2,0,1,0,0,1,0,2,2,1,0,7,0,0,0,0,144,0,12,10
true_17,7,0,0,1,0,1,0,3,0,0,0,3,0,1,1,2,1,147,13,8
true_18,1,0,0,0,1,2,1,4,1,2,1,5,0,3,1,0,19,4,104,6
true_19,7,1,0,0,1,0,1,2,2,1,0,2,0,2,0,33,11,1,5,57
