class,precision,recall,f1,support,roc_auc,pr_auc
0,0.864406779661017,0.31875,0.4657534246575342,160,0.9538114612188366,0.5974200098185963
1,0.6527777777777778,0.7230769230769231,0.6861313868613139,195,0.9642058454366146,0.7651903689525953
2,0.7964601769911505,0.45685279187817257,0.5806451612903226,197,0.9539673609601623,0.6929816217379714
3,0.6353591160220995,0.5867346938775511,0.610079575596817,196,0.9675997567465711,0.6735363008726124
4,0.5465116279069767,0.7305699481865285,0.6252771618625277,193,0.9657389394823868,0.7338782592393923
5,0.6704545454545454,0.8939393939393939,0.7662337662337663,198,0.9874359496419967,0.8971806084091841
6,0.8226600985221675,0.8564102564102564,0.8391959798994975,195,0.98637403622019,0.8949556338492166
7,0.6061776061776062,0.7929292929292929,0.687089715536105,198,0.9783572002217019,0.8448515606151044
8,0.6652173913043479,0.7688442211055276,0.7132867132867133,199,0.9867321767054258,0.8825323093158802
9,0.9819277108433735,0.8190954773869347,0.8931506849315068,199,0.9940186792264318,0.9341348579630386
10,0.9035532994923858,0.89,0.8967254408060453,200,0.9931029411764706,0.9489278699115129
11,0.9205298013245033,0.702020202020202,0.7965616045845272,198,0.9719719592339974,0.8364282190013551
12,0.6666666666666666,0.6091370558375635,0.636604774535809,197,0.95259923197245,0.7070138277619649
13,0.8194444444444444,0.8939393939393939,0.855072463768116,198,0.9919392695148573,0.9399997355148737
14,0.8630952380952381,0.7360406091370558,0.7945205479452054,197,0.9791342570690216,0.8796771971135162
15,0.6201550387596899,0.8040201005025126,0.700218818380744,199,0.972790302675517,0.7688698749642553
16,0.6255707762557078,0.7527472527472527,0.683291770573566,182,0.9796061658519852,0.7890616899636826
17,0.9483870967741935,0.7819148936170213,0.8571428571428571,188,0.9909528434132839,0.8994467574265566
18,0.5094339622641509,0.6967741935483871,0.5885558583106267,155,0.9659893811627182,0.6680598313116975
19,0.3230769230769231,0.16666666666666666,0.2198952879581152,126,0.9336744028017354,0.2753764746037821
