class,precision,recall,f1,support,roc_auc,pr_auc
0,0.0,0.0,0.0,160,0.8873147506925207,0.2289391254522841
1,0.7134502923976608,0.6256410256410256,0.6666666666666666,195,0.9586358257127487,0.7253722065240806
2,0.38190954773869346,0.7715736040609137,0.5109243697478991,197,0.9492911443837807,0.6455300100210749
3,0.3980263157894737,0.6173469387755102,0.484,196,0.9375899352466226,0.4420741158605684
4,0.4375,0.07253886010362694,0.12444444444444444,193,0.9444182101827885,0.5175302561437373
5,0.8068965517241379,0.5909090909090909,0.6822157434402333,198,0.9831114900403813,0.8489166363560152
6,0.8397790055248618,0.7794871794871795,0.8085106382978723,195,0.9816675632060248,0.8722804913537338
7,0.6842105263157895,0.7878787878787878,0.7323943661971831,198,0.9760256540771658,0.8384802442748522
8,0.8979591836734694,0.6633165829145728,0.7630057803468208,199,0.9815578874490064,0.8610845059646289
9,0.9761904761904762,0.8241206030150754,0.8937329700272479,199,0.9906062094285485,0.9322014393442638
10,0.93048128342246,0.87,0.8992248062015504,200,0.990422268907563,0.9381623990360278
11,0.521311475409836,0.803030303030303,0.6322067594433399,198,0.9697789767778571,0.837801827992783
12,0.8372093023255814,0.36548223350253806,0.508833922261484,197,0.9326136094027258,0.6583558193829336
13,0.7699115044247787,0.8787878787878788,0.8207547169811321,198,0.9906215005599104,0.9233778053532393
14,0.6507936507936508,0.8324873096446701,0.7305122494432071,197,0.9833118098087603,0.8844409983752997
15,0.4607329842931937,0.8844221105527639,0.6058519793459552,199,0.9722429003038153,0.7619226900170428
16,0.727810650887574,0.6758241758241759,0.7008547008547008,182,0.9735343391279846,0.7118588317988551
17,0.755868544600939,0.8563829787234043,0.8029925187032418,188,0.9884284008695964,0.8938250349429564
18,0.5149700598802395,0.5548387096774193,0.5341614906832298,155,0.9621639227234196,0.635695046277168
19,0.2222222222222222,0.015873015873015872,0.02962962962962963,126,0.9244790305437945,0.22420541540572306
