,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,10,3,2,0,0,0,0,3,3,0,3,3,0,2,4,50,5,14,7,51
true_1,0,128,26,8,1,15,0,3,2,0,0,1,5,1,2,1,0,1,1,0
true_2,0,6,142,20,10,7,0,6,0,1,1,0,2,0,2,0,0,0,0,0
true_3,0,5,28,141,7,0,5,1,3,0,0,3,0,2,0,1,0,0,0,0
true_4,0,5,13,35,117,2,4,11,1,0,0,2,1,0,1,0,0,0,1,0
true_5,0,13,14,1,2,160,0,2,0,0,0,2,1,0,1,1,0,0,0,1
true_6,0,0,4,4,3,0,162,9,4,0,0,0,3,2,4,0,0,0,0,0
true_7,1,0,1,2,3,0,6,153,17,1,2,0,4,1,2,1,3,0,1,0
true_8,0,0,1,0,0,0,2,18,160,0,4,1,1,2,3,1,2,1,1,2
true_9,0,0,1,0,0,0,0,9,1,169,8,1,1,0,2,1,1,3,0,2
true_10,0,0,1,0,0,0,1,7,1,4,180,0,0,1,1,1,1,2,0,0
true_11,0,1,3,2,1,2,0,2,3,0,0,159,3,3,2,2,4,3,4,4
true_12,0,11,10,15,9,1,7,8,1,0,0,15,106,8,4,0,1,0,0,1
true_13,0,1,1,0,0,1,2,3,1,0,0,0,4,176,4,1,0,3,1,0
true_14,0,2,2,1,1,0,1,7,1,0,2,1,6,3,165,0,0,2,2,1
true_15,0,0,2,0,0,0,2,7,1,0,0,0,0,2,2,167,0,2,3,11
true_16,0,0,2,0,0,1,0,1,3,1,0,10,0,1,2,0,127,2,17,15
true_17,1,0,0,0,0,0,0,3,1,0,1,1,0,1,1,1,1,168,5,4
true_18,0,0,3,0,0,0,2,3,2,1,0,5,0,6,4,1,17,9,96,6
true_19,2,0,1,0,0,0,1,2,1,0,1,2,1,3,5,51,10,3,5,38
