,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,4,0,0,0,0,5,0,0,1,3,0,3,1,63,8,23,7,39
true_1,0,121,30,6,3,17,1,2,1,0,0,2,5,0,3,1,0,1,1,1
true_2,0,5,155,9,12,6,1,5,0,0,2,0,1,0,1,0,0,0,0,0
true_3,0,3,53,113,16,1,5,2,0,0,0,0,1,1,0,0,0,1,0,0
true_4,0,6,20,34,109,2,4,10,0,0,0,2,3,0,1,0,0,1,1,0
true_5,0,7,19,0,0,164,0,2,0,0,0,2,1,0,1,1,0,0,0,1
true_6,0,0,9,4,1,0,167,6,0,0,0,0,0,3,4,0,0,0,0,1
true_7,0,0,7,1,2,0,4,162,7,0,0,0,2,1,2,1,4,2,2,1
true_8,0,0,3,0,0,0,6,36,141,0,1,1,0,2,3,0,2,3,1,0
true_9,0,0,2,0,0,0,0,9,0,170,8,1,0,0,2,0,0,6,0,1
true_10,0,0,2,0,0,0,0,7,1,3,179,0,0,0,2,1,1,4,0,0
true_11,0,1,6,1,2,2,0,3,0,0,0,153,4,4,4,1,6,4,5,2
true_12,0,9,11,17,13,1,10,10,2,0,0,11,98,8,6,0,0,1,0,0
true_13,0,1,3,0,0,1,0,3,0,0,0,0,2,179,4,3,0,1,1,0
true_14,0,2,3,0,1,0,1,7,0,0,0,1,4,4,168,0,1,3,2,0
true_15,0,0,4,0,0,0,0,7,1,0,0,0,0,3,2,165,0,3,2,12
true_16,0,0,3,0,0,1,0,3,0,0,0,13,0,1,1,0,131,5,17,7
true_17,0,0,2,0,0,0,0,4,0,0,0,0,0,1,1,1,2,171,4,2
true_18,0,0,4,0,0,0,1,3,0,1,0,7,0,7,5,2,18,13,91,3
true_19,0,0,2,0,0,0,0,3,0,0,0,2,1,3,4,69,11,9,5,17
