,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,2,7,0,0,0,0,0,0,0,1,8,0,6,7,87,8,21,10,3
true_1,0,109,54,15,0,1,0,1,0,0,0,4,0,3,6,1,0,0,1,0
true_2,0,6,152,19,5,1,2,1,0,0,0,5,0,1,4,0,0,0,1,0
true_3,0,3,46,131,3,0,4,1,0,0,0,5,1,1,1,0,0,0,0,0
true_4,0,5,46,115,8,0,3,1,0,0,1,12,1,0,1,0,0,0,0,0
true_5,0,10,158,2,0,21,0,1,0,0,0,4,1,0,1,0,0,0,0,0
true_6,0,1,7,13,1,0,144,12,2,0,0,7,0,0,7,0,0,0,0,1
true_7,0,1,3,0,1,0,3,161,1,0,0,16,2,0,5,2,3,0,0,0
true_8,0,0,3,0,1,0,5,52,115,0,0,9,0,2,4,0,3,2,2,1
true_9,0,0,2,0,0,0,0,1,1,162,14,12,0,0,1,1,0,3,2,0
true_10,0,1,1,0,0,0,1,0,1,4,174,10,0,1,3,1,1,1,1,0
true_11,0,2,11,7,2,1,0,0,0,0,0,150,1,3,5,2,5,4,5,0
true_12,0,9,20,42,13,0,10,11,1,0,0,10,61,12,8,0,0,0,0,0
true_13,0,4,1,0,0,0,0,0,0,0,0,6,1,174,7,3,0,1,1,0
true_14,0,1,1,3,0,0,1,1,2,0,0,11,3,7,164,0,0,1,2,0
true_15,0,0,1,0,0,0,1,1,0,0,0,8,0,4,4,172,1,2,4,1
true_16,0,0,3,0,0,0,0,2,0,1,0,16,1,1,5,7,124,2,19,1
true_17,0,0,3,0,0,0,0,0,1,0,0,8,0,1,3,3,3,161,5,0
true_18,0,0,3,0,0,0,1,3,1,1,0,14,0,12,10,3,14,9,84,0
true_19,0,0,0,0,0,0,0,0,0,0,0,6,0,2,6,87,12,6,6,1
