,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,21,4,2,0,0,0,0,3,1,1,1,4,0,4,3,46,5,15,8,42
true_1,0,143,17,7,2,10,0,3,1,0,0,3,2,2,2,1,0,1,1,0
true_2,0,8,145,13,13,6,0,6,0,1,1,0,2,0,2,0,0,0,0,0
true_3,0,5,29,139,13,0,3,1,2,0,0,1,0,1,0,1,0,0,1,0
true_4,0,7,10,26,127,1,4,11,0,0,0,4,1,0,0,0,0,0,2,0
true_5,0,20,13,1,2,154,1,1,0,0,0,2,1,0,1,1,0,0,0,1
true_6,0,0,3,5,3,0,161,9,2,0,0,0,4,3,2,0,0,0,3,0
true_7,1,0,2,1,4,0,4,161,9,1,2,0,2,1,2,1,4,0,3,0
true_8,0,0,1,0,1,0,2,21,162,0,2,1,0,1,3,0,2,1,1,1
true_9,1,0,0,0,0,1,1,9,1,170,7,1,1,1,0,1,1,3,0,1
true_10,0,0,1,0,0,0,0,7,0,3,181,0,0,2,1,1,1,2,1,0
true_11,1,2,3,1,2,3,1,2,0,0,0,158,3,6,3,0,4,4,4,1
true_12,0,14,9,14,9,1,7,9,0,0,1,14,110,6,2,0,1,0,0,0
true_13,1,1,1,0,0,1,0,3,1,0,0,0,3,178,2,1,0,3,3,0
true_14,0,5,1,0,1,1,1,7,1,0,2,0,6,5,162,0,0,1,4,0
true_15,1,0,2,0,0,0,0,7,1,0,0,0,0,3,2,163,0,4,3,13
true_16,0,0,2,0,1,1,0,1,1,1,0,12,0,1,3,0,126,4,17,12
true_17,1,0,0,0,0,0,0,3,1,0,0,2,0,1,0,1,1,169,4,5
true_18,1,0,3,0,1,0,1,3,0,2,1,5,0,5,4,3,11,11,102,2
true_19,7,0,1,0,0,0,0,2,1,0,1,2,1,3,4,44,12,3,8,37
