,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,7,4,2,0,0,0,0,3,3,1,2,4,0,3,3,47,5,10,12,54
true_1,0,140,20,8,1,14,0,2,2,0,0,0,3,0,3,1,0,0,1,0
true_2,0,9,142,18,8,9,0,6,0,1,1,0,2,0,1,0,0,0,0,0
true_3,0,4,39,136,5,0,4,4,0,0,0,2,0,1,0,1,0,0,0,0
true_4,0,9,14,44,105,2,3,11,0,0,0,2,1,0,1,0,0,0,1,0
true_5,0,13,13,1,1,162,0,2,0,0,0,2,1,0,1,1,0,0,0,1
true_6,0,0,6,5,2,0,157,14,2,0,0,0,3,2,4,0,0,0,0,0
true_7,0,0,1,4,0,0,4,167,9,0,0,0,3,1,1,1,4,0,2,1
true_8,0,1,2,0,1,0,4,26,153,0,4,1,0,0,2,0,2,2,1,0
true_9,0,0,0,0,0,1,0,9,1,170,11,2,1,0,0,0,0,2,0,2
true_10,0,0,1,0,0,0,0,8,2,2,181,0,0,0,2,1,1,1,1,0
true_11,0,2,4,2,0,3,0,3,1,0,0,160,3,3,3,0,5,3,3,3
true_12,0,18,11,19,10,1,7,10,1,0,0,14,97,5,3,0,1,0,0,0
true_13,0,1,1,0,0,1,0,6,0,0,0,0,3,177,3,1,0,3,1,1
true_14,0,4,1,1,1,1,1,9,1,1,0,0,6,4,164,0,0,1,2,0
true_15,0,0,2,0,0,0,0,9,1,0,0,0,0,2,2,163,0,3,3,14
true_16,0,0,2,0,0,1,0,2,3,1,0,10,0,0,2,0,119,2,27,13
true_17,0,0,1,0,0,0,0,3,1,0,0,2,0,1,1,2,2,164,8,3
true_18,0,0,2,0,0,1,1,4,0,1,0,7,0,5,3,0,14,7,106,4
true_19,0,0,1,0,0,0,0,3,1,0,1,2,1,2,5,50,13,1,7,39
