,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,20,2,3,0,0,0,0,0,1,1,4,6,0,3,3,38,6,12,9,52
true_1,0,132,26,5,2,17,0,0,3,0,0,3,3,0,2,1,0,0,1,0
true_2,0,7,155,7,9,5,0,1,0,1,1,6,3,0,2,0,0,0,0,0
true_3,0,4,55,115,10,0,5,1,0,0,0,2,0,1,0,1,0,0,2,0
true_4,0,5,20,24,120,2,5,2,0,0,0,12,1,0,0,0,0,0,2,0
true_5,0,8,14,0,1,168,0,1,0,0,0,2,1,0,1,1,0,0,0,1
true_6,0,0,4,4,3,0,161,7,3,0,0,2,4,2,1,1,0,0,3,0
true_7,1,0,2,1,2,0,5,153,8,1,1,9,3,1,0,1,4,0,6,0
true_8,0,0,1,0,1,0,4,19,153,0,5,8,0,0,2,1,2,0,2,1
true_9,1,0,0,0,0,1,0,0,1,171,8,11,1,0,0,1,1,2,0,1
true_10,0,0,1,0,0,0,0,0,0,4,182,7,0,0,1,1,2,1,1,0
true_11,1,1,7,2,0,3,1,0,0,0,1,158,3,2,2,2,5,2,6,2
true_12,0,11,15,14,6,1,7,9,0,0,1,18,105,6,3,0,1,0,0,0
true_13,1,1,1,0,0,1,0,0,1,0,0,3,3,178,2,3,0,1,3,0
true_14,0,3,1,0,1,0,1,0,1,0,3,9,6,5,160,0,0,1,6,0
true_15,1,0,2,0,0,0,0,1,0,0,0,6,0,3,1,163,0,2,4,16
true_16,0,0,2,0,1,1,0,0,1,1,0,14,0,1,1,0,124,1,24,11
true_17,1,0,0,0,0,0,0,0,1,0,0,5,0,1,0,1,3,166,5,5
true_18,1,0,3,0,0,0,1,0,0,2,1,11,0,5,2,2,14,7,102,4
true_19,7,0,0,0,0,0,0,0,0,0,1,4,1,2,5,39,14,1,8,44
