,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,1,4,2,0,0,0,0,4,1,0,0,3,0,3,3,64,6,18,9,42
true_1,0,137,16,6,4,15,0,3,1,0,0,2,5,0,3,1,0,1,1,0
true_2,0,12,139,11,12,9,2,6,0,1,1,1,2,0,1,0,0,0,0,0
true_3,0,6,36,125,11,1,7,3,1,0,0,4,0,1,1,0,0,0,0,0
true_4,0,8,12,30,117,2,5,10,0,0,0,2,4,0,2,0,0,0,1,0
true_5,0,17,12,0,1,160,0,2,0,0,0,2,1,0,1,1,0,0,0,1
true_6,0,0,4,4,3,0,164,8,3,0,0,0,3,1,4,0,0,0,0,1
true_7,0,0,1,1,3,0,8,158,15,0,0,0,2,1,1,1,4,0,2,1
true_8,0,1,1,0,0,0,6,27,152,0,2,1,0,1,3,0,2,2,1,0
true_9,0,0,1,0,0,0,0,9,1,169,10,2,0,0,0,1,0,5,0,1
true_10,0,0,1,0,0,0,1,7,2,2,181,0,0,0,2,1,1,1,0,1
true_11,0,2,3,1,1,3,0,3,1,0,0,155,4,3,5,1,4,4,5,3
true_12,0,12,10,12,9,0,9,8,4,0,0,14,106,6,5,0,1,0,0,1
true_13,0,1,1,0,0,1,4,3,0,0,0,0,2,177,5,1,0,1,1,1
true_14,0,1,1,0,1,0,2,7,0,0,0,2,5,4,168,0,1,2,3,0
true_15,0,0,2,0,0,0,2,7,1,0,0,0,0,2,2,168,0,3,2,10
true_16,0,0,1,0,0,1,0,2,1,1,0,12,0,0,3,0,128,4,19,10
true_17,0,0,1,0,0,0,0,4,1,0,0,1,0,1,2,1,2,167,6,2
true_18,0,0,2,0,0,1,2,3,0,1,0,5,0,4,4,1,17,11,101,3
true_19,0,0,1,0,0,0,1,3,1,0,1,2,1,1,5,64,13,4,3,26
