,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,5,0,0,0,0,4,0,0,0,4,0,0,5,71,5,16,11,36
true_1,0,132,20,8,1,15,0,3,2,0,0,2,5,0,4,1,0,1,1,0
true_2,0,8,142,16,11,7,2,6,0,0,1,0,2,0,2,0,0,0,0,0
true_3,0,4,36,137,8,0,6,3,0,0,0,0,0,1,1,0,0,0,0,0
true_4,0,6,10,40,113,2,5,10,0,0,0,3,2,0,1,0,0,0,1,0
true_5,0,15,11,2,2,160,0,2,0,0,0,2,1,0,1,1,0,0,0,1
true_6,0,0,4,7,3,0,161,8,3,0,0,0,1,1,6,0,0,0,0,1
true_7,0,0,3,4,0,0,8,156,13,1,0,0,2,1,2,1,3,0,3,1
true_8,0,0,1,0,0,0,4,28,152,0,2,1,0,1,4,0,2,2,2,0
true_9,0,0,1,0,0,0,0,9,1,169,9,3,0,0,1,1,0,4,0,1
true_10,0,0,1,0,0,0,1,8,1,2,180,0,0,0,2,1,1,3,0,0
true_11,0,2,5,1,1,2,0,3,1,0,0,157,3,3,5,1,4,3,4,3
true_12,0,13,11,20,9,0,9,9,5,0,0,13,95,6,6,0,0,0,0,1
true_13,0,1,1,0,0,1,2,3,0,0,0,0,2,176,5,4,0,1,1,1
true_14,0,1,1,0,1,1,2,7,1,0,0,1,6,3,170,0,0,1,2,0
true_15,0,0,2,0,0,0,2,7,1,0,0,0,0,2,1,172,0,2,2,8
true_16,0,0,2,0,0,1,0,2,1,0,0,14,0,0,4,0,128,4,18,8
true_17,0,0,2,0,0,0,0,3,1,0,0,1,0,1,2,2,2,165,7,2
true_18,0,0,3,0,0,0,2,3,0,1,0,8,0,4,6,2,16,8,99,3
true_19,0,0,1,0,0,0,1,3,1,0,0,2,0,1,5,73,13,4,4,18
