class,precision,recall,f1,support,roc_auc,pr_auc
0,0.0,0.0,0.0,160,0.9336668975069252,0.40810919350733543
1,0.7135135135135136,0.676923076923077,0.6947368421052632,195,0.9644654832347139,0.751810751068211
2,0.5419847328244275,0.7208121827411168,0.6187363834422658,197,0.9596089395792755,0.7070943978569029
3,0.5829787234042553,0.6989795918367347,0.6357308584686775,196,0.9558210945262269,0.6349653877401895
4,0.7583892617449665,0.5854922279792746,0.6608187134502924,193,0.964939357814245,0.7257326300639036
5,0.8465608465608465,0.8080808080808081,0.8268733850129198,198,0.9845968079450722,0.8927681807674426
6,0.7853658536585366,0.8256410256410256,0.805,195,0.9871500806885423,0.8974684906066932
7,0.5631768953068592,0.7878787878787878,0.6568421052631579,198,0.9826788319929418,0.8511860459072433
8,0.8306010928961749,0.7638190954773869,0.7958115183246073,199,0.9843195253782212,0.8834002988957075
9,0.976878612716763,0.8492462311557789,0.9086021505376344,199,0.9933418140830166,0.9390167129376239
10,0.9375,0.9,0.9183673469387755,200,0.9930441176470589,0.9514870817278078
11,0.7440758293838863,0.7929292929292929,0.7677261613691931,198,0.975672175280238,0.8533317906857053
12,0.7983193277310925,0.48223350253807107,0.6012658227848101,197,0.9512389168055395,0.7147908222858183
13,0.88,0.8888888888888888,0.8844221105527639,198,0.9914443991991584,0.9382090407598975
14,0.7296137339055794,0.8629441624365483,0.7906976744186046,197,0.9859905296491879,0.904791887718771
15,0.5212121212121212,0.864321608040201,0.6502835538752363,199,0.9778027634672943,0.7784427963098839
16,0.735632183908046,0.7032967032967034,0.7191011235955056,182,0.9780426513286045,0.7669105858296336
17,0.7710280373831776,0.8776595744680851,0.8208955223880597,188,0.9928951792057212,0.9180088370173559
18,0.6387096774193548,0.6387096774193548,0.6387096774193548,155,0.9690001338508901,0.6999157605658641
19,0.21428571428571427,0.14285714285714285,0.17142857142857143,126,0.9266591744637848,0.23266001906813868
